variant,node_type,question_id,question_subtype,scale,faithfulness,answer_relevance,context_relevance,composite
N7_E10b_T12a,N7,amazon_sh_024,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_sh_025,single_specific,B,0.0,0.8978943307352575,0.5,0.4659647769117525
N7_E10b_T12a,N7,amazon_sh_026,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_sh_027,single_specific,B,0.0,0.9145888380019077,0.0,0.3048629460006359
N7_E10b_T12a,N7,amazon_sh_028,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_sh_029,single_specific,B,1.0,0.9790715943553351,1.0,0.9930238647851116
N7_E10b_T12a,N7,amazon_sh_030,single_specific,B,0.5,0.828151068815217,0.0,0.4427170229384057
N7_E10b_T12a,N7,amazon_sh_031,single_specific,B,0.0,0.977419566206427,1.0,0.6591398554021423
N7_E10b_T12a,N7,amazon_sh_032,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_sh_033,single_specific,B,1.0,0.951348256369834,1.0,0.983782752123278
N7_E10b_T12a,N7,amazon_sh_034,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_agg_000,aggregate_cross_paper,B,0.6666666666666666,0.709970439552912,1.0,0.7922123687398596
N7_E10b_T12a,N7,amazon_agg_001,aggregate_cross_paper,B,1.0,0.37236513189457027,1.0,0.7907883772981901
N7_E10b_T12a,N7,amazon_agg_002,aggregate_cross_paper,B,0.6,0.48499304083777656,1.0,0.6949976802792589
N7_E10b_T12a,N7,amazon_agg_003,aggregate_cross_paper,B,0.8888888888888888,0.733050088337563,1.0,0.8739796590754839
N7_E10b_T12a,N7,amazon_agg_004,aggregate_cross_paper,B,0.6,0.6392292802601731,1.0,0.7464097600867244
N7_E10b_T12a,N7,amazon_agg_005,aggregate_cross_paper,B,0.75,0.5504269492560107,1.0,0.7668089830853368
N7_E10b_T12a,N7,amazon_agg_006,aggregate_cross_paper,B,0.8333333333333334,0.5263363261693762,1.0,0.7865565531675699
N7_E10b_T12a,N7,amazon_agg_007,aggregate_cross_paper,B,0.75,0.5357720228659473,1.0,0.7619240076219823
N7_E10b_T12a,N7,amazon_agg_008,aggregate_cross_paper,B,0.5,0.7916614301592803,1.0,0.7638871433864267
N7_E10b_T12a,N7,amazon_agg_009,aggregate_cross_paper,B,0.6,0.7951812447623029,1.0,0.7983937482541009
N7_E10b_T12a,N7,amazon_agg_010,aggregate_cross_paper,B,0.8571428571428571,0.7444915582166963,1.0,0.8672114717865179
N7_E10b_T12a,N7,amazon_agg_011,aggregate_cross_paper,B,0.6,0.779807128881086,1.0,0.7932690429603619
N7_E10b_T12a,N7,amazon_agg_012,aggregate_cross_paper,B,0.6,0.6835024280296483,1.0,0.7611674760098829
N7_E10b_T12a,N7,amazon_agg_013,aggregate_cross_paper,B,0.75,0.9036545391401619,1.0,0.8845515130467206
N7_E10b_T12a,N7,amazon_agg_014,aggregate_cross_paper,B,0.5,0.8004977587558226,1.0,0.7668325862519408
N7_E10b_T12a,N7,amazon_agg_015,aggregate_cross_paper,B,1.0,0.8545785981539096,0.0,0.6181928660513032
N7_E10b_T12a,N7,amazon_agg_016,aggregate_cross_paper,B,0.5,0.7975035176442319,1.0,0.7658345058814106
N7_E10b_T12a,N7,amazon_agg_017,aggregate_cross_paper,B,0.25,0.4818598733227801,0.5,0.41061995777426
N7_E10b_T12a,N7,amazon_agg_018,aggregate_cross_paper,B,0.8333333333333334,0.6819855413489053,1.0,0.8384396248940796
N7_E10b_T12a,N7,amazon_agg_019,aggregate_cross_paper,B,0.8333333333333334,0.0,0.0,0.2777777777777778
N7_E10b_T12a,N7,amazon_agg_020,aggregate_cross_paper,B,1.0,0.5273303583187752,1.0,0.8424434527729251
N7_E10b_T12a,N7,amazon_agg_021,aggregate_cross_paper,B,0.75,0.37061092059958844,1.0,0.7068703068665295
N7_E10b_T12a,N7,amazon_agg_022,aggregate_cross_paper,B,0.8888888888888888,0.8176868134398686,1.0,0.9021919007762524
N7_E10b_T12a,N7,amazon_agg_023,aggregate_cross_paper,B,0.5714285714285714,0.7511209104388392,1.0,0.7741831606224702
N7_E10b_T12a,N7,amazon_agg_024,aggregate_cross_paper,B,0.5,0.8166231847393982,1.0,0.7722077282464661
N7_E10b_T12a,N7,amazon_agg_025,aggregate_cross_paper,B,0.8,0.49183083333982164,0.5,0.5972769444466072
N7_E10b_T12a,N7,amazon_agg_026,aggregate_cross_paper,B,0.6666666666666666,0.7910943179441422,1.0,0.8192536615369362
N7_E10b_T12a,N7,amazon_agg_027,aggregate_cross_paper,B,0.6,0.7717629510250928,0.0,0.4572543170083643
N7_E10b_T12a,N7,amazon_agg_028,aggregate_cross_paper,B,0.6666666666666666,0.8207563845813635,1.0,0.8291410170826766
N7_E10b_T12a,N7,amazon_agg_029,aggregate_cross_paper,B,1.0,0.6212856288436316,1.0,0.8737618762812106
N7_E10b_T12a,N7,amazon_agg_030,aggregate_cross_paper,B,0.875,0.7037686651790299,1.0,0.8595895550596766
N7_E10b_T12a,N7,amazon_agg_031,aggregate_cross_paper,B,0.625,0.7772279492525951,1.0,0.8007426497508651
N7_E10b_T12a,N7,amazon_agg_032,aggregate_cross_paper,B,1.0,0.804180871201612,1.0,0.934726957067204
N7_E10b_T12a,N7,amazon_edge_000,edge_multihop,B,0.8333333333333334,0.0,0.0,0.2777777777777778
N7_E10b_T12a,N7,amazon_edge_001,edge_multihop,B,1.0,0.0,0.5,0.5
N7_E10b_T12a,N7,amazon_edge_002,edge_multihop,B,0.75,0.0,0.0,0.25
N7_E10b_T12a,N7,amazon_edge_003,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_004,edge_multihop,B,1.0,0.0,0.25,0.4166666666666667
N7_E10b_T12a,N7,amazon_edge_005,edge_multihop,B,0.5,0.0,0.0,0.16666666666666666
N7_E10b_T12a,N7,amazon_edge_006,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_007,edge_multihop,B,1.0,0.6947271511416758,0.0,0.5649090503805586
N7_E10b_T12a,N7,amazon_edge_008,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_009,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_010,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_011,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_012,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_013,edge_multihop,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12a,N7,amazon_edge_014,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_015,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_016,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_017,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_018,edge_multihop,B,1.0,0.0,0.5,0.5
N7_E10b_T12a,N7,amazon_edge_019,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_020,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_021,edge_multihop,B,1.0,0.0,0.5,0.5
N7_E10b_T12a,N7,amazon_edge_022,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_023,edge_multihop,B,0.25,0.0,0.0,0.08333333333333333
N7_E10b_T12a,N7,amazon_edge_024,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_025,edge_multihop,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12a,N7,amazon_edge_026,edge_multihop,B,0.6,0.5583324348331156,0.0,0.3861108116110385
N7_E10b_T12a,N7,amazon_edge_027,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_028,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_029,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_030,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_031,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_032,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_033,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_sh_000,single_specific,B,1.0,0.9169118561244992,0.0,0.6389706187081664
N7_E10b_T12b,N7,amazon_sh_001,single_specific,B,0.5,0.847335091622575,0.5,0.6157783638741917
N7_E10b_T12b,N7,amazon_sh_002,single_specific,B,1.0,0.9749916028292315,0.0,0.6583305342764105
N7_E10b_T12b,N7,amazon_sh_003,single_specific,B,0.5,0.678259434205081,1.0,0.7260864780683604
N7_E10b_T12b,N7,amazon_sh_004,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_sh_005,single_specific,B,1.0,0.8327313269777648,0.0,0.6109104423259216
N7_E10b_T12b,N7,amazon_sh_006,single_specific,B,1.0,0.9022658991325391,1.0,0.967421966377513
N7_E10b_T12b,N7,amazon_sh_007,single_specific,B,1.0,0.7826242272102729,0.0,0.5942080757367577
N7_E10b_T12b,N7,amazon_sh_008,single_specific,B,1.0,0.8951734238241057,1.0,0.9650578079413686
N7_E10b_T12b,N7,amazon_sh_009,single_specific,B,0.0,0.6970502696666129,1.0,0.5656834232222043
N7_E10b_T12b,N7,amazon_sh_010,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_sh_011,single_specific,B,1.0,0.6618930546439048,0.0,0.5539643515479683
N7_E10b_T12b,N7,amazon_sh_012,single_specific,B,0.5,0.0,0.0,0.16666666666666666
N7_E10b_T12b,N7,amazon_sh_013,single_specific,B,0.6666666666666666,0.6459217092209747,0.0,0.4375294586292138
N7_E10b_T12b,N7,amazon_sh_014,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_sh_015,single_specific,B,0.5,0.0,0.0,0.16666666666666666
N7_E10b_T12b,N7,amazon_sh_016,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_sh_017,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_sh_018,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_sh_019,single_specific,B,0.6666666666666666,0.7133548477180535,0.0,0.4600071714615734
N7_E10b_T12b,N7,amazon_sh_020,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_sh_021,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_sh_022,single_specific,B,0.75,0.9999996141141331,0.0,0.5833332047047111
N7_E10b_T12b,N7,amazon_sh_023,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_sh_024,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_sh_025,single_specific,B,0.0,0.8978943307352575,0.5,0.4659647769117525
N7_E10b_T12b,N7,amazon_sh_026,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_sh_027,single_specific,B,0.0,0.9481135885068573,0.0,0.31603786283561913
N7_E10b_T12b,N7,amazon_sh_028,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_sh_029,single_specific,B,1.0,0.9790715943553351,1.0,0.9930238647851116
N7_E10b_T12b,N7,amazon_sh_030,single_specific,B,0.0,0.828151068815217,0.0,0.276050356271739
N7_E10b_T12b,N7,amazon_sh_031,single_specific,B,0.0,0.9774192638800981,1.0,0.6591397546266994
N7_E10b_T12b,N7,amazon_sh_032,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_sh_033,single_specific,B,1.0,0.951350680641318,1.0,0.9837835602137727
N7_E10b_T12b,N7,amazon_sh_034,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_agg_000,aggregate_cross_paper,B,0.6666666666666666,0.7099679038853418,1.0,0.7922115235173361
N7_E10b_T12b,N7,amazon_agg_001,aggregate_cross_paper,B,0.875,0.37236513189457027,1.0,0.7491217106315234
N7_E10b_T12b,N7,amazon_agg_002,aggregate_cross_paper,B,0.6,0.48494558390224435,1.0,0.694981861300748
N7_E10b_T12b,N7,amazon_agg_003,aggregate_cross_paper,B,1.0,0.7328926673556625,1.0,0.9109642224518875
N7_E10b_T12b,N7,amazon_agg_004,aggregate_cross_paper,B,0.8,0.6392291120866631,1.0,0.8130763706955544
N7_E10b_T12b,N7,amazon_agg_005,aggregate_cross_paper,B,0.75,0.5640359933489103,1.0,0.7713453311163034
N7_E10b_T12b,N7,amazon_agg_006,aggregate_cross_paper,B,0.8333333333333334,0.5040478072642524,1.0,0.7791270468658619
N7_E10b_T12b,N7,amazon_agg_007,aggregate_cross_paper,B,0.5,0.5357754205588219,1.0,0.6785918068529405
N7_E10b_T12b,N7,amazon_agg_008,aggregate_cross_paper,B,0.3333333333333333,0.7916563126440733,1.0,0.7083298819924689
N7_E10b_T12b,N7,amazon_agg_009,aggregate_cross_paper,B,0.5454545454545454,0.7951722502399422,1.0,0.7802089318981625
N7_E10b_T12b,N7,amazon_agg_010,aggregate_cross_paper,B,0.8571428571428571,0.7390938618565605,1.0,0.8654122396664725
N7_E10b_T12b,N7,amazon_agg_011,aggregate_cross_paper,B,0.6,0.7778789509050997,1.0,0.7926263169683665
N7_E10b_T12b,N7,amazon_agg_012,aggregate_cross_paper,B,0.6,0.6835024280296483,1.0,0.7611674760098829
N7_E10b_T12b,N7,amazon_agg_013,aggregate_cross_paper,B,0.6666666666666666,0.8976671131435136,1.0,0.8547779266033935
N7_E10b_T12b,N7,amazon_agg_014,aggregate_cross_paper,B,0.5,0.8004873215367775,1.0,0.7668291071789258
N7_E10b_T12b,N7,amazon_agg_015,aggregate_cross_paper,B,1.0,0.8546158474822675,0.0,0.6182052824940891
N7_E10b_T12b,N7,amazon_agg_016,aggregate_cross_paper,B,0.42857142857142855,0.7974672054875557,1.0,0.7420128780196613
N7_E10b_T12b,N7,amazon_agg_017,aggregate_cross_paper,B,0.25,0.45590643929098457,0.5,0.4019688130969949
N7_E10b_T12b,N7,amazon_agg_018,aggregate_cross_paper,B,1.0,0.7060375021646005,1.0,0.9020125007215335
N7_E10b_T12b,N7,amazon_agg_019,aggregate_cross_paper,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12b,N7,amazon_agg_020,aggregate_cross_paper,B,0.5,0.5273303583187752,1.0,0.6757767861062584
N7_E10b_T12b,N7,amazon_agg_021,aggregate_cross_paper,B,0.75,0.3703818725033023,1.0,0.7067939575011009
N7_E10b_T12b,N7,amazon_agg_022,aggregate_cross_paper,B,1.0,0.8176922714742704,1.0,0.9392307571580901
N7_E10b_T12b,N7,amazon_agg_023,aggregate_cross_paper,B,0.5714285714285714,0.7511209104388392,1.0,0.7741831606224702
N7_E10b_T12b,N7,amazon_agg_024,aggregate_cross_paper,B,0.5,0.8166120048213177,1.0,0.7722040016071059
N7_E10b_T12b,N7,amazon_agg_025,aggregate_cross_paper,B,0.8333333333333334,0.4918595940219476,0.5,0.6083976424517603
N7_E10b_T12b,N7,amazon_agg_026,aggregate_cross_paper,B,0.6666666666666666,0.7910961042372803,1.0,0.8192542569679823
N7_E10b_T12b,N7,amazon_agg_027,aggregate_cross_paper,B,0.4,0.0,0.0,0.13333333333333333
N7_E10b_T12b,N7,amazon_agg_028,aggregate_cross_paper,B,0.6666666666666666,0.820505083808729,1.0,0.8290572501584652
N7_E10b_T12b,N7,amazon_agg_029,aggregate_cross_paper,B,1.0,0.631814149113097,1.0,0.8772713830376989
N7_E10b_T12b,N7,amazon_agg_030,aggregate_cross_paper,B,1.0,0.574550407955193,1.0,0.8581834693183977
N7_E10b_T12b,N7,amazon_agg_031,aggregate_cross_paper,B,0.7142857142857143,0.7887807798196338,1.0,0.8343554980351161
N7_E10b_T12b,N7,amazon_agg_032,aggregate_cross_paper,B,1.0,0.8041777324756075,1.0,0.9347259108252025
N7_E10b_T12b,N7,amazon_edge_000,edge_multihop,B,0.7142857142857143,0.7931410575783068,0.0,0.5024755906213404
N7_E10b_T12b,N7,amazon_edge_001,edge_multihop,B,1.0,0.0,0.5,0.5
N7_E10b_T12b,N7,amazon_edge_002,edge_multihop,B,0.75,0.0,0.0,0.25
N7_E10b_T12b,N7,amazon_edge_003,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_004,edge_multihop,B,1.0,0.0,0.25,0.4166666666666667
N7_E10b_T12b,N7,amazon_edge_005,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_006,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_007,edge_multihop,B,1.0,0.6947021473963139,0.0,0.5649007157987712
N7_E10b_T12b,N7,amazon_edge_008,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_009,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_010,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_011,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_012,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_013,edge_multihop,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12b,N7,amazon_edge_014,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_015,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_016,edge_multihop,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12b,N7,amazon_edge_017,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_018,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_019,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_020,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_021,edge_multihop,B,1.0,0.0,0.5,0.5
N7_E10b_T12b,N7,amazon_edge_022,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_023,edge_multihop,B,0.8,0.0,0.0,0.26666666666666666
N7_E10b_T12b,N7,amazon_edge_024,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_025,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_026,edge_multihop,B,0.8,0.5402568361257357,0.0,0.44675227870857864
N7_E10b_T12b,N7,amazon_edge_027,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_028,edge_multihop,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12b,N7,amazon_edge_029,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_030,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_031,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_032,edge_multihop,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12b,N7,amazon_edge_033,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_000,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_001,single_specific,B,0.5,0.8280662809296397,0.5,0.6093554269765465
N7_E10c_T12a,N7,amazon_sh_002,single_specific,B,1.0,0.9749912630389138,0.0,0.6583304210129713
N7_E10c_T12a,N7,amazon_sh_003,single_specific,B,0.5,0.7569862943069525,1.0,0.7523287647689841
N7_E10c_T12a,N7,amazon_sh_004,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_005,single_specific,B,1.0,0.8327278914773092,0.0,0.610909297159103
N7_E10c_T12a,N7,amazon_sh_006,single_specific,B,1.0,0.9022658991325391,1.0,0.967421966377513
N7_E10c_T12a,N7,amazon_sh_007,single_specific,B,1.0,0.7826242272102729,0.0,0.5942080757367577
N7_E10c_T12a,N7,amazon_sh_008,single_specific,B,1.0,0.8951280054578863,1.0,0.9650426684859621
N7_E10c_T12a,N7,amazon_sh_009,single_specific,B,0.0,0.6970047936683429,1.0,0.5656682645561143
N7_E10c_T12a,N7,amazon_sh_010,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_011,single_specific,B,1.0,0.6670089850339492,0.0,0.555669661677983
N7_E10c_T12a,N7,amazon_sh_012,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_013,single_specific,B,0.6666666666666666,0.5054743718316511,0.0,0.39071367949943925
N7_E10c_T12a,N7,amazon_sh_014,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_015,single_specific,B,0.5,0.0,0.0,0.16666666666666666
N7_E10c_T12a,N7,amazon_sh_016,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_017,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_018,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_019,single_specific,B,0.8333333333333334,0.7306615099067651,0.25,0.6046649477466995
N7_E10c_T12a,N7,amazon_sh_020,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_021,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_022,single_specific,B,0.75,0.9999997604965096,0.0,0.5833332534988366
N7_E10c_T12a,N7,amazon_sh_023,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_024,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_025,single_specific,B,0.0,0.8978943307352575,0.5,0.4659647769117525
N7_E10c_T12a,N7,amazon_sh_026,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_027,single_specific,B,0.0,0.9481135885068573,0.0,0.31603786283561913
N7_E10c_T12a,N7,amazon_sh_028,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_029,single_specific,B,1.0,0.9790719768537822,1.0,0.993023992284594
N7_E10c_T12a,N7,amazon_sh_030,single_specific,B,0.0,0.8281226213844138,0.0,0.27604087379480463
N7_E10c_T12a,N7,amazon_sh_031,single_specific,B,0.0,0.9774192638800981,1.0,0.6591397546266994
N7_E10c_T12a,N7,amazon_sh_032,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_033,single_specific,B,1.0,0.951348256369834,1.0,0.983782752123278
N7_E10c_T12a,N7,amazon_sh_034,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_agg_000,aggregate_cross_paper,B,0.6666666666666666,0.7099786411817219,1.0,0.7922151026161295
N7_E10c_T12a,N7,amazon_agg_001,aggregate_cross_paper,B,1.0,0.3942463121265439,1.0,0.7980821040421814
N7_E10c_T12a,N7,amazon_agg_002,aggregate_cross_paper,B,0.6,0.5124792979068535,1.0,0.7041597659689511
N7_E10c_T12a,N7,amazon_agg_003,aggregate_cross_paper,B,0.6666666666666666,0.7109247490189445,1.0,0.7925304718952036
N7_E10c_T12a,N7,amazon_agg_004,aggregate_cross_paper,B,0.8,0.6392292802601731,1.0,0.8130764267533911
N7_E10c_T12a,N7,amazon_agg_005,aggregate_cross_paper,B,0.75,0.57764503744181,1.0,0.77588167914727
N7_E10c_T12a,N7,amazon_agg_006,aggregate_cross_paper,B,0.8333333333333334,0.51559014841666,1.0,0.7829744939166644
