variant,node_type,question_id,question_subtype,scale,faithfulness,answer_relevance,context_relevance,composite
N7_E10b_T12a,N7,amazon_edge_005,edge_multihop,C,0.8571428571428571,0.8913560837927262,0.0,0.5828329803118611
N7_E10b_T12a,N7,amazon_edge_006,edge_multihop,C,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_007,edge_multihop,C,0.5,0.0,0.0,0.16666666666666666
N7_E10b_T12a,N7,amazon_edge_008,edge_multihop,C,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_009,edge_multihop,C,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_010,edge_multihop,C,1.0,0.9444943079606695,0.5,0.8148314359868899
N7_E10b_T12a,N7,amazon_edge_011,edge_multihop,C,0.6666666666666666,0.88686223767465,0.0,0.5178429681137722
N7_E10b_T12a,N7,amazon_edge_012,edge_multihop,C,0.6666666666666666,0.783440054137846,0.5,0.6500355736015042
N7_E10b_T12a,N7,amazon_edge_013,edge_multihop,C,0.8,0.8887783970295645,1.0,0.8962594656765215
N7_E10b_T12a,N7,amazon_edge_014,edge_multihop,C,1.0,0.8647560277609264,0.5,0.7882520092536421
N7_E10b_T12a,N7,amazon_edge_015,edge_multihop,C,0.3333333333333333,0.0,0.0,0.1111111111111111
N7_E10b_T12a,N7,amazon_edge_016,edge_multihop,C,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_017,edge_multihop,C,0.8333333333333334,0.6861568548568103,0.0,0.5064967293967145
N7_E10b_T12a,N7,amazon_edge_018,edge_multihop,C,1.0,0.8588705338461455,0.0,0.6196235112820485
N7_E10b_T12a,N7,amazon_edge_019,edge_multihop,C,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_020,edge_multihop,C,1.0,0.8884273714958786,0.5,0.7961424571652929
N7_E10b_T12a,N7,amazon_edge_021,edge_multihop,C,1.0,0.8576395950840993,0.0,0.6192131983613663
N7_E10b_T12a,N7,amazon_edge_022,edge_multihop,C,0.6666666666666666,0.8806839067402764,0.0,0.515783524468981
N7_E10b_T12a,N7,amazon_edge_023,edge_multihop,C,1.0,0.8715211187453965,0.5,0.7905070395817989
N7_E10b_T12a,N7,amazon_edge_024,edge_multihop,C,1.0,0.8576115617556624,0.0,0.6192038539185541
N7_E10b_T12a,N7,amazon_edge_025,edge_multihop,C,0.5,0.8810376302379438,0.0,0.4603458767459812
N7_E10b_T12a,N7,amazon_edge_026,edge_multihop,C,0.8333333333333334,0.0,0.0,0.2777777777777778
N7_E10b_T12a,N7,amazon_edge_027,edge_multihop,C,0.875,0.8865211659795093,0.5,0.7538403886598365
N7_E10b_T12a,N7,amazon_edge_028,edge_multihop,C,1.0,0.0,0.5,0.5
N7_E10b_T12a,N7,amazon_edge_029,edge_multihop,C,1.0,0.8669977636596968,0.5,0.7889992545532323
N7_E10b_T12a,N7,amazon_edge_030,edge_multihop,C,1.0,0.9436419945934031,0.0,0.6478806648644677
N7_E10b_T12a,N7,amazon_edge_031,edge_multihop,C,0.5,0.8602750281753021,1.0,0.7867583427251007
N7_E10b_T12a,N7,amazon_edge_032,edge_multihop,C,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,amazon_edge_033,edge_multihop,C,0.8571428571428571,0.8728396854888851,0.0,0.5766608475439141
N7_E10b_T12b,N7,amazon_sh_000,single_specific,C,0.75,0.8558120686506042,1.0,0.8686040228835347
N7_E10b_T12b,N7,amazon_sh_001,single_specific,C,0.75,0.8280662809296397,1.0,0.8593554269765465
N7_E10b_T12b,N7,amazon_sh_002,single_specific,C,1.0,0.7876432584100069,1.0,0.9292144194700023
N7_E10b_T12b,N7,amazon_sh_003,single_specific,C,1.0,0.9924767789864228,1.0,0.997492259662141
N7_E10b_T12b,N7,amazon_sh_004,single_specific,C,0.0,0.9599001720845141,0.0,0.31996672402817133
N7_E10b_T12b,N7,amazon_sh_005,single_specific,C,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_sh_006,single_specific,C,1.0,0.7406975359651118,0.0,0.5802325119883706
N7_E10b_T12b,N7,amazon_sh_007,single_specific,C,1.0,0.8305317300197447,0.5,0.7768439100065816
N7_E10b_T12b,N7,amazon_sh_008,single_specific,C,1.0,0.8951761387195577,0.0,0.631725379573186
N7_E10b_T12b,N7,amazon_sh_009,single_specific,C,1.0,0.7978179681051673,1.0,0.9326059893683891
N7_E10b_T12b,N7,amazon_sh_010,single_specific,C,1.0,0.9683434857245241,1.0,0.9894478285748414
N7_E10b_T12b,N7,amazon_sh_011,single_specific,C,1.0,0.9414084349440972,1.0,0.9804694783146991
N7_E10b_T12b,N7,amazon_sh_012,single_specific,C,1.0,0.9058672278777852,1.0,0.9686224092925951
N7_E10b_T12b,N7,amazon_sh_013,single_specific,C,1.0,0.879485931092081,1.0,0.9598286436973603
N7_E10b_T12b,N7,amazon_sh_014,single_specific,C,0.5,0.0,0.0,0.16666666666666666
N7_E10b_T12b,N7,amazon_sh_015,single_specific,C,1.0,0.9999996190394423,1.0,0.9999998730131474
N7_E10b_T12b,N7,amazon_sh_016,single_specific,C,1.0,0.9334835023024931,1.0,0.9778278341008311
N7_E10b_T12b,N7,amazon_sh_017,single_specific,C,1.0,0.8748170651599895,1.0,0.9582723550533299
N7_E10b_T12b,N7,amazon_sh_018,single_specific,C,1.0,0.9468521226128686,0.0,0.6489507075376229
N7_E10b_T12b,N7,amazon_sh_019,single_specific,C,0.6666666666666666,0.5288058933397374,0.0,0.398490853335468
N7_E10b_T12b,N7,amazon_sh_020,single_specific,C,1.0,0.9435916722471892,1.0,0.9811972240823964
N7_E10b_T12b,N7,amazon_sh_021,single_specific,C,1.0,0.9367608133256224,1.0,0.9789202711085409
N7_E10b_T12b,N7,amazon_sh_022,single_specific,C,1.0,0.9999997604965096,0.0,0.6666665868321698
N7_E10b_T12b,N7,amazon_sh_023,single_specific,C,1.0,0.8911322288131812,1.0,0.9637107429377271
N7_E10b_T12b,N7,amazon_sh_024,single_specific,C,1.0,0.5775574681041321,1.0,0.8591858227013773
N7_E10b_T12b,N7,amazon_sh_025,single_specific,C,0.75,0.9565706917395643,1.0,0.9021902305798548
N7_E10b_T12b,N7,amazon_sh_026,single_specific,C,1.0,0.8100183828731712,1.0,0.9366727942910571
N7_E10b_T12b,N7,amazon_sh_027,single_specific,C,0.75,0.9145888380019077,1.0,0.8881962793339692
N7_E10b_T12b,N7,amazon_sh_028,single_specific,C,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_sh_029,single_specific,C,0.0,0.0,0.0,0.0
N7_E10b_T12b,N7,amazon_sh_030,single_specific,C,0.5,0.73018393570978,0.25,0.4933946452365934
N7_E10b_T12b,N7,amazon_sh_031,single_specific,C,1.0,0.833445360418832,0.5,0.7778151201396106
N7_E10b_T12b,N7,amazon_sh_032,single_specific,C,0.5,0.864013881190247,1.0,0.7880046270634157
N7_E10b_T12b,N7,amazon_sh_033,single_specific,C,0.0,0.9355758037746175,0.0,0.3118586012582058
N7_E10b_T12b,N7,amazon_sh_034,single_specific,C,1.0,0.995740125978721,1.0,0.998580041992907
N7_E10b_T12b,N7,amazon_agg_000,aggregate_cross_paper,C,1.0,0.7774141580874231,1.0,0.9258047193624743
N7_E10b_T12b,N7,amazon_agg_001,aggregate_cross_paper,C,0.75,0.8208315862201331,1.0,0.8569438620733777
N7_E10b_T12b,N7,amazon_agg_002,aggregate_cross_paper,C,0.6666666666666666,0.5571478017423352,1.0,0.7412714894696673
N7_E10b_T12b,N7,amazon_agg_003,aggregate_cross_paper,C,0.4,0.8551335705228363,1.0,0.7517111901742788
N7_E10b_T12b,N7,amazon_agg_004,aggregate_cross_paper,C,0.8,0.6817469226967985,1.0,0.8272489742322661
N7_E10b_T12b,N7,amazon_agg_005,aggregate_cross_paper,C,0.75,0.41097076048183473,0.5,0.5536569201606115
N7_E10b_T12b,N7,amazon_agg_006,aggregate_cross_paper,C,0.8,0.5441644999646719,1.0,0.7813881666548906
N7_E10b_T12b,N7,amazon_agg_007,aggregate_cross_paper,C,0.8,0.5357720228659473,1.0,0.7785906742886491
N7_E10b_T12b,N7,amazon_agg_008,aggregate_cross_paper,C,1.0,0.6965466059319804,1.0,0.8988488686439934
N7_E10b_T12b,N7,amazon_agg_009,aggregate_cross_paper,C,0.3333333333333333,0.8132358980712034,0.5,0.5488564104681789
N7_E10b_T12b,N7,amazon_agg_010,aggregate_cross_paper,C,0.6,0.6571517751237451,0.5,0.5857172583745817
N7_E10b_T12b,N7,amazon_agg_011,aggregate_cross_paper,C,0.625,0.6352782411755357,1.0,0.7534260803918452
N7_E10b_T12b,N7,amazon_agg_012,aggregate_cross_paper,C,0.8,0.8910067301570859,0.5,0.7303355767190286
N7_E10b_T12b,N7,amazon_agg_013,aggregate_cross_paper,C,0.5,0.8946549897020728,0.5,0.6315516632340242
N7_E10b_T12b,N7,amazon_agg_014,aggregate_cross_paper,C,0.5,0.6206760549956101,1.0,0.7068920183318701
N7_E10b_T12b,N7,amazon_agg_015,aggregate_cross_paper,C,0.6666666666666666,0.8625735939034772,0.0,0.5097467535233813
N7_E10b_T12b,N7,amazon_agg_016,aggregate_cross_paper,C,1.0,0.7975035176442319,1.0,0.9325011725480773
N7_E10b_T12b,N7,amazon_agg_017,aggregate_cross_paper,C,1.0,0.39298798156491244,1.0,0.7976626605216376
N7_E10b_T12b,N7,amazon_agg_018,aggregate_cross_paper,C,0.6666666666666666,0.7551648225714036,1.0,0.8072771630793567
N7_E10b_T12b,N7,amazon_agg_019,aggregate_cross_paper,C,0.6666666666666666,0.7962009991696761,0.5,0.6542892219454476
N7_E10b_T12b,N7,amazon_agg_020,aggregate_cross_paper,C,0.3333333333333333,0.39346447322275896,0.25,0.3255992688520308
N7_E10b_T12b,N7,amazon_agg_021,aggregate_cross_paper,C,1.0,0.5079922157550458,1.0,0.8359974052516819
N7_E10b_T12b,N7,amazon_agg_022,aggregate_cross_paper,C,0.8333333333333334,0.8176871576538755,1.0,0.8836734969957364
N7_E10b_T12b,N7,amazon_agg_023,aggregate_cross_paper,C,0.8,0.7286900507924128,1.0,0.842896683597471
N7_E10b_T12b,N7,amazon_agg_024,aggregate_cross_paper,C,0.6666666666666666,0.7046157275282264,1.0,0.7904274647316311
N7_E10b_T12b,N7,amazon_agg_025,aggregate_cross_paper,C,0.5,0.4734749636164362,0.5,0.4911583212054787
N7_E10b_T12b,N7,amazon_agg_026,aggregate_cross_paper,C,0.6666666666666666,0.7910961042372803,1.0,0.8192542569679823
N7_E10b_T12b,N7,amazon_agg_027,aggregate_cross_paper,C,1.0,0.7842014743973561,1.0,0.928067158132452
N7_E10b_T12b,N7,amazon_agg_028,aggregate_cross_paper,C,0.6666666666666666,0.8102488048516517,1.0,0.8256384905061062
N7_E10b_T12b,N7,amazon_agg_029,aggregate_cross_paper,C,0.8333333333333334,0.5434515183766826,1.0,0.792261617236672
N7_E10b_T12b,N7,amazon_agg_030,aggregate_cross_paper,C,0.875,0.5775208006276743,1.0,0.8175069335425581
N7_E10b_T12b,N7,amazon_agg_031,aggregate_cross_paper,C,0.6666666666666666,0.8428583497568396,1.0,0.8365083388078354
N7_E10b_T12b,N7,amazon_agg_032,aggregate_cross_paper,C,1.0,0.7626674777888695,1.0,0.9208891592629564
N7_E10b_T12b,N7,amazon_edge_000,edge_multihop,C,0.6666666666666666,0.8801770635798308,0.0,0.5156145767488325
N7_E10b_T12b,N7,amazon_edge_001,edge_multihop,C,0.6666666666666666,0.8909888726003841,0.0,0.5192185130890169
N7_E10b_T12b,N7,amazon_edge_002,edge_multihop,C,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_003,edge_multihop,C,1.0,0.8177397954554578,0.75,0.8559132651518193
N7_E10b_T12b,N7,amazon_edge_004,edge_multihop,C,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_005,edge_multihop,C,0.8571428571428571,0.8913439678652216,0.0,0.5828289416693596
N7_E10b_T12b,N7,amazon_edge_006,edge_multihop,C,0.8,0.0,0.0,0.26666666666666666
N7_E10b_T12b,N7,amazon_edge_007,edge_multihop,C,0.5,0.0,0.0,0.16666666666666666
N7_E10b_T12b,N7,amazon_edge_008,edge_multihop,C,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_009,edge_multihop,C,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_010,edge_multihop,C,1.0,0.9469315872588014,0.5,0.8156438624196004
N7_E10b_T12b,N7,amazon_edge_011,edge_multihop,C,0.6666666666666666,0.8865413417245098,0.0,0.5177360027970588
N7_E10b_T12b,N7,amazon_edge_012,edge_multihop,C,1.0,0.892872631714126,0.5,0.7976242105713753
N7_E10b_T12b,N7,amazon_edge_013,edge_multihop,C,0.8,0.8887636044522745,1.0,0.8962545348174249
N7_E10b_T12b,N7,amazon_edge_014,edge_multihop,C,1.0,0.8648391014207495,0.75,0.8716130338069165
N7_E10b_T12b,N7,amazon_edge_015,edge_multihop,C,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_016,edge_multihop,C,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_017,edge_multihop,C,0.7777777777777778,0.74904815616609,0.0,0.5089419779812893
N7_E10b_T12b,N7,amazon_edge_018,edge_multihop,C,1.0,0.8588676918738719,0.0,0.6196225639579573
N7_E10b_T12b,N7,amazon_edge_019,edge_multihop,C,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_020,edge_multihop,C,0.8333333333333334,0.8858156596931163,0.5,0.7397163310088165
N7_E10b_T12b,N7,amazon_edge_021,edge_multihop,C,0.8333333333333334,0.8576395950840993,0.0,0.5636576428058109
N7_E10b_T12b,N7,amazon_edge_022,edge_multihop,C,0.6666666666666666,0.8807240218411297,0.0,0.5157968961692655
N7_E10b_T12b,N7,amazon_edge_023,edge_multihop,C,1.0,0.871530832681041,0.5,0.790510277560347
N7_E10b_T12b,N7,amazon_edge_024,edge_multihop,C,1.0,0.8577296444951809,0.0,0.619243214831727
N7_E10b_T12b,N7,amazon_edge_025,edge_multihop,C,0.5,0.8773699759735489,0.0,0.45912332532451633
N7_E10b_T12b,N7,amazon_edge_026,edge_multihop,C,0.8333333333333334,0.0,0.0,0.2777777777777778
N7_E10b_T12b,N7,amazon_edge_027,edge_multihop,C,0.875,0.8554693507471995,0.5,0.7434897835823998
N7_E10b_T12b,N7,amazon_edge_028,edge_multihop,C,1.0,0.0,0.5,0.5
N7_E10b_T12b,N7,amazon_edge_029,edge_multihop,C,1.0,0.8670492659234149,0.5,0.7890164219744716
N7_E10b_T12b,N7,amazon_edge_030,edge_multihop,C,1.0,0.9436503999886586,0.0,0.6478834666628862
N7_E10b_T12b,N7,amazon_edge_031,edge_multihop,C,0.75,0.8602659693966882,1.0,0.8700886564655628
N7_E10b_T12b,N7,amazon_edge_032,edge_multihop,C,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,amazon_edge_033,edge_multihop,C,0.7142857142857143,0.8728173599895851,0.0,0.5290343580917665
N7_E10c_T12a,N7,amazon_sh_000,single_specific,C,0.75,0.8170679742847042,1.0,0.8556893247615681
N7_E10c_T12a,N7,amazon_sh_001,single_specific,C,0.5,0.8280937119296273,1.0,0.7760312373098758
N7_E10c_T12a,N7,amazon_sh_002,single_specific,C,1.0,0.7876447419842775,1.0,0.9292149139947591
N7_E10c_T12a,N7,amazon_sh_003,single_specific,C,1.0,0.9924767789864228,1.0,0.997492259662141
N7_E10c_T12a,N7,amazon_sh_004,single_specific,C,0.0,0.9305347072626399,0.0,0.31017823575421327
N7_E10c_T12a,N7,amazon_sh_005,single_specific,C,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10c_T12a,N7,amazon_sh_006,single_specific,C,1.0,0.7407188028529462,0.0,0.580239600950982
N7_E10c_T12a,N7,amazon_sh_007,single_specific,C,1.0,0.8304655989656883,0.5,0.7768218663218961
N7_E10c_T12a,N7,amazon_sh_008,single_specific,C,1.0,0.8951734238241057,0.0,0.6317244746080353
N7_E10c_T12a,N7,amazon_sh_009,single_specific,C,1.0,0.7978312026651628,1.0,0.9326104008883876
N7_E10c_T12a,N7,amazon_sh_010,single_specific,C,1.0,0.9788956571496827,1.0,0.9929652190498942
N7_E10c_T12a,N7,amazon_sh_011,single_specific,C,1.0,0.9414177851595324,1.0,0.9804725950531775
N7_E10c_T12a,N7,amazon_sh_012,single_specific,C,1.0,0.9058833085342917,1.0,0.9686277695114306
N7_E10c_T12a,N7,amazon_sh_013,single_specific,C,1.0,0.879485931092081,1.0,0.9598286436973603
N7_E10c_T12a,N7,amazon_sh_014,single_specific,C,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_015,single_specific,C,1.0,0.9657911545240537,1.0,0.9885970515080179
N7_E10c_T12a,N7,amazon_sh_016,single_specific,C,1.0,0.9334718874052244,1.0,0.9778239624684081
N7_E10c_T12a,N7,amazon_sh_017,single_specific,C,1.0,0.8748170651599895,1.0,0.9582723550533299
N7_E10c_T12a,N7,amazon_sh_018,single_specific,C,1.0,0.946849492892032,0.0,0.6489498309640106
N7_E10c_T12a,N7,amazon_sh_019,single_specific,C,0.8333333333333334,0.528818034196492,0.0,0.45405045584327514
N7_E10c_T12a,N7,amazon_sh_020,single_specific,C,1.0,0.9435916722471892,1.0,0.9811972240823964
N7_E10c_T12a,N7,amazon_sh_021,single_specific,C,1.0,0.9367608133256224,1.0,0.9789202711085409
N7_E10c_T12a,N7,amazon_sh_022,single_specific,C,1.0,0.9999996407447643,0.0,0.6666665469149214
N7_E10c_T12a,N7,amazon_sh_023,single_specific,C,1.0,0.8911322288131812,1.0,0.9637107429377271
N7_E10c_T12a,N7,amazon_sh_024,single_specific,C,0.0,0.4285741375760744,1.0,0.47619137919202476
N7_E10c_T12a,N7,amazon_sh_025,single_specific,C,0.75,0.9565706917395643,1.0,0.9021902305798548
N7_E10c_T12a,N7,amazon_sh_026,single_specific,C,1.0,0.8100540930793697,1.0,0.9366846976931232
N7_E10c_T12a,N7,amazon_sh_027,single_specific,C,0.75,0.9145888380019077,1.0,0.8881962793339692
N7_E10c_T12a,N7,amazon_sh_028,single_specific,C,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,amazon_sh_029,single_specific,C,0.5,0.0,0.0,0.16666666666666666
N7_E10c_T12a,N7,amazon_sh_030,single_specific,C,0.5,0.7226033630176509,0.0,0.407534454339217
N7_E10c_T12a,N7,amazon_sh_031,single_specific,C,1.0,0.8334716806304548,0.5,0.777823893543485
N7_E10c_T12a,N7,amazon_sh_032,single_specific,C,0.5,0.864013881190247,1.0,0.7880046270634157
N7_E10c_T12a,N7,amazon_sh_033,single_specific,C,0.0,0.9395111726077371,0.0,0.3131703908692457
N7_E10c_T12a,N7,amazon_sh_034,single_specific,C,1.0,0.9957728779710774,1.0,0.9985909593236925
