variant,node_type,question_id,question_subtype,scale,faithfulness,answer_relevance,context_relevance,composite
N7_E10b_T12a,N7,arxiv_agg_004,aggregate_cross_paper,B,0.5714285714285714,0.6578724890569742,0.5,0.5764336868285151
N7_E10b_T12a,N7,arxiv_agg_005,aggregate_cross_paper,B,1.0,0.79812679276012,0.5,0.7660422642533734
N7_E10b_T12a,N7,arxiv_agg_006,aggregate_cross_paper,B,0.6,0.704504534315749,0.0,0.43483484477191636
N7_E10b_T12a,N7,arxiv_agg_007,aggregate_cross_paper,B,0.8333333333333334,0.7210289840348812,1.0,0.8514541057894048
N7_E10b_T12a,N7,arxiv_agg_008,aggregate_cross_paper,B,0.875,0.7349185231153098,1.0,0.8699728410384365
N7_E10b_T12a,N7,arxiv_agg_009,aggregate_cross_paper,B,0.5,0.9386215901284293,0.0,0.4795405300428097
N7_E10b_T12a,N7,arxiv_agg_010,aggregate_cross_paper,B,0.8333333333333334,0.7487273420176407,1.0,0.860686891783658
N7_E10b_T12a,N7,arxiv_agg_011,aggregate_cross_paper,B,0.8333333333333334,0.0,0.0,0.2777777777777778
N7_E10b_T12a,N7,arxiv_agg_012,aggregate_cross_paper,B,0.5555555555555556,0.8244831549756824,0.0,0.46001290351041263
N7_E10b_T12a,N7,arxiv_agg_013,aggregate_cross_paper,B,0.8333333333333334,0.6234761787062837,1.0,0.8189365040132057
N7_E10b_T12a,N7,arxiv_agg_014,aggregate_cross_paper,B,0.75,0.0,0.0,0.25
N7_E10b_T12a,N7,arxiv_agg_015,aggregate_cross_paper,B,0.9,0.22875141205949054,0.5,0.5429171373531635
N7_E10b_T12a,N7,arxiv_agg_016,aggregate_cross_paper,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_agg_017,aggregate_cross_paper,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_agg_018,aggregate_cross_paper,B,0.5714285714285714,0.6035585679654213,0.0,0.3916623797979975
N7_E10b_T12a,N7,arxiv_agg_019,aggregate_cross_paper,B,0.8,0.7620341687668755,0.0,0.5206780562556251
N7_E10b_T12a,N7,arxiv_agg_020,aggregate_cross_paper,B,0.6666666666666666,0.7414769635537581,0.5,0.6360478767401415
N7_E10b_T12a,N7,arxiv_agg_021,aggregate_cross_paper,B,0.8,0.0,0.0,0.26666666666666666
N7_E10b_T12a,N7,arxiv_agg_022,aggregate_cross_paper,B,0.5714285714285714,0.6226030845506642,0.5,0.5646772186597452
N7_E10b_T12a,N7,arxiv_agg_023,aggregate_cross_paper,B,0.625,0.0,0.0,0.20833333333333334
N7_E10b_T12a,N7,arxiv_agg_024,aggregate_cross_paper,B,1.0,0.6701605932874545,0.5,0.7233868644291515
N7_E10b_T12a,N7,arxiv_agg_025,aggregate_cross_paper,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_agg_026,aggregate_cross_paper,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_agg_027,aggregate_cross_paper,B,0.8,0.0,0.0,0.26666666666666666
N7_E10b_T12a,N7,arxiv_agg_028,aggregate_cross_paper,B,0.5,0.0,0.0,0.16666666666666666
N7_E10b_T12a,N7,arxiv_agg_029,aggregate_cross_paper,B,1.0,0.5685971391564535,0.5,0.6895323797188179
N7_E10b_T12a,N7,arxiv_agg_030,aggregate_cross_paper,B,0.4,0.6470384506219832,0.0,0.3490128168739944
N7_E10b_T12a,N7,arxiv_agg_031,aggregate_cross_paper,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_agg_032,aggregate_cross_paper,B,0.875,0.7321198796533045,0.5,0.7023732932177681
N7_E10b_T12a,N7,arxiv_edge_000,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_edge_001,edge_multihop,B,0.3333333333333333,0.6033814940741661,0.0,0.3122382758024998
N7_E10b_T12a,N7,arxiv_edge_002,edge_multihop,B,0.42857142857142855,0.0,0.0,0.14285714285714285
N7_E10b_T12a,N7,arxiv_edge_003,edge_multihop,B,1.0,0.7593627254089937,0.0,0.5864542418029979
N7_E10b_T12a,N7,arxiv_edge_004,edge_multihop,B,0.14285714285714285,0.6292960040323452,0.0,0.257384382296496
N7_E10b_T12a,N7,arxiv_edge_005,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_edge_006,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_edge_007,edge_multihop,B,0.5714285714285714,0.7281408626466114,0.0,0.4331898113583943
N7_E10b_T12a,N7,arxiv_edge_008,edge_multihop,B,0.75,0.0,0.0,0.25
N7_E10b_T12a,N7,arxiv_edge_009,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_edge_010,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_edge_011,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_edge_012,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_edge_013,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_edge_014,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_edge_015,edge_multihop,B,0.3333333333333333,0.0,0.75,0.3611111111111111
N7_E10b_T12a,N7,arxiv_edge_016,edge_multihop,B,0.75,0.0,0.0,0.25
N7_E10b_T12a,N7,arxiv_edge_017,edge_multihop,B,0.14285714285714285,0.49027159189612896,0.0,0.21104291158442393
N7_E10b_T12a,N7,arxiv_edge_018,edge_multihop,B,0.5555555555555556,0.0,0.0,0.1851851851851852
N7_E10b_T12a,N7,arxiv_edge_019,edge_multihop,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12a,N7,arxiv_edge_020,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_edge_021,edge_multihop,B,0.8,0.0,0.0,0.26666666666666666
N7_E10b_T12a,N7,arxiv_edge_022,edge_multihop,B,0.42857142857142855,0.7263466096701464,0.0,0.3849726794138583
N7_E10b_T12a,N7,arxiv_edge_023,edge_multihop,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12a,N7,arxiv_edge_024,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_edge_025,edge_multihop,B,0.5714285714285714,0.8214339040222072,0.0,0.4642874918169262
N7_E10b_T12a,N7,arxiv_edge_026,edge_multihop,B,0.8333333333333334,0.0,0.0,0.2777777777777778
N7_E10b_T12a,N7,arxiv_edge_027,edge_multihop,B,0.5,0.7277413232233118,0.0,0.4092471077411039
N7_E10b_T12a,N7,arxiv_edge_028,edge_multihop,B,0.75,0.0,0.0,0.25
N7_E10b_T12a,N7,arxiv_edge_029,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_edge_030,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_edge_031,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12a,N7,arxiv_edge_032,edge_multihop,B,0.8,0.0,0.0,0.26666666666666666
N7_E10b_T12a,N7,arxiv_edge_033,edge_multihop,B,1.0,0.7709367640566175,0.0,0.5903122546855392
N7_E10b_T12b,N7,arxiv_sh_000,single_specific,B,0.0,0.0,1.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_sh_001,single_specific,B,0.8,0.8850171833125166,0.0,0.5616723944375055
N7_E10b_T12b,N7,arxiv_sh_002,single_specific,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12b,N7,arxiv_sh_003,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_sh_004,single_specific,B,0.0,0.9363117237737731,0.0,0.31210390792459103
N7_E10b_T12b,N7,arxiv_sh_005,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_sh_006,single_specific,B,0.5,0.0,0.0,0.16666666666666666
N7_E10b_T12b,N7,arxiv_sh_007,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_sh_008,single_specific,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12b,N7,arxiv_sh_009,single_specific,B,0.5,0.0,0.0,0.16666666666666666
N7_E10b_T12b,N7,arxiv_sh_010,single_specific,B,0.5,0.9521603223340934,0.0,0.4840534407780311
N7_E10b_T12b,N7,arxiv_sh_011,single_specific,B,0.8571428571428571,0.9575018560193519,1.0,0.938214904387403
N7_E10b_T12b,N7,arxiv_sh_012,single_specific,B,0.0,0.0,0.0,0.0
N7_E10b_T12b,N7,arxiv_sh_013,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_sh_014,single_specific,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12b,N7,arxiv_sh_015,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_sh_016,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_sh_017,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_sh_018,single_specific,B,0.0,0.0,0.0,0.0
N7_E10b_T12b,N7,arxiv_sh_019,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_sh_020,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_sh_021,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_sh_022,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_sh_023,single_specific,B,1.0,0.8318427190973191,1.0,0.9439475730324397
N7_E10b_T12b,N7,arxiv_sh_024,single_specific,B,0.5,0.0,0.0,0.16666666666666666
N7_E10b_T12b,N7,arxiv_sh_025,single_specific,B,0.2,0.8548779600144493,0.0,0.3516259866714831
N7_E10b_T12b,N7,arxiv_sh_026,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_sh_027,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_sh_028,single_specific,B,0.5,0.0,0.0,0.16666666666666666
N7_E10b_T12b,N7,arxiv_sh_029,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_sh_030,single_specific,B,0.5,0.0,0.0,0.16666666666666666
N7_E10b_T12b,N7,arxiv_sh_031,single_specific,B,0.5,0.9668504686888894,0.0,0.48895015622962984
N7_E10b_T12b,N7,arxiv_sh_032,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_sh_033,single_specific,B,1.0,0.8563489982115633,0.0,0.6187829994038544
N7_E10b_T12b,N7,arxiv_sh_034,single_specific,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12b,N7,arxiv_agg_000,aggregate_cross_paper,B,0.8571428571428571,0.6895856936619661,1.0,0.848909516934941
N7_E10b_T12b,N7,arxiv_agg_001,aggregate_cross_paper,B,0.8,0.0,0.0,0.26666666666666666
N7_E10b_T12b,N7,arxiv_agg_002,aggregate_cross_paper,B,0.125,0.646002059685427,0.0,0.257000686561809
N7_E10b_T12b,N7,arxiv_agg_003,aggregate_cross_paper,B,1.0,0.7897925575334138,0.0,0.5965975191778047
N7_E10b_T12b,N7,arxiv_agg_004,aggregate_cross_paper,B,0.7142857142857143,0.6578724890569742,0.5,0.6240527344475628
N7_E10b_T12b,N7,arxiv_agg_005,aggregate_cross_paper,B,1.0,0.7981266370105358,0.5,0.7660422123368452
N7_E10b_T12b,N7,arxiv_agg_006,aggregate_cross_paper,B,0.5,0.7044984984236625,0.0,0.40149949947455416
N7_E10b_T12b,N7,arxiv_agg_007,aggregate_cross_paper,B,0.875,0.7210213924723666,1.0,0.8653404641574555
N7_E10b_T12b,N7,arxiv_agg_008,aggregate_cross_paper,B,0.8571428571428571,0.735964727856781,1.0,0.8643691949998793
N7_E10b_T12b,N7,arxiv_agg_009,aggregate_cross_paper,B,0.375,0.938597588150436,0.0,0.437865862716812
N7_E10b_T12b,N7,arxiv_agg_010,aggregate_cross_paper,B,0.5454545454545454,0.7428783158143869,1.0,0.7627776204229774
N7_E10b_T12b,N7,arxiv_agg_011,aggregate_cross_paper,B,0.8333333333333334,0.0,0.0,0.2777777777777778
N7_E10b_T12b,N7,arxiv_agg_012,aggregate_cross_paper,B,1.0,0.8244817384906024,0.0,0.6081605794968675
N7_E10b_T12b,N7,arxiv_agg_013,aggregate_cross_paper,B,1.0,0.7843253237194064,1.0,0.9281084412398021
N7_E10b_T12b,N7,arxiv_agg_014,aggregate_cross_paper,B,0.75,0.0,0.0,0.25
N7_E10b_T12b,N7,arxiv_agg_015,aggregate_cross_paper,B,1.0,0.21749224092548994,0.5,0.57249741364183
N7_E10b_T12b,N7,arxiv_agg_016,aggregate_cross_paper,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_agg_017,aggregate_cross_paper,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_agg_018,aggregate_cross_paper,B,1.0,0.6035650952243021,0.0,0.5345216984081007
N7_E10b_T12b,N7,arxiv_agg_019,aggregate_cross_paper,B,0.9,0.7355705058821558,0.0,0.5451901686273852
N7_E10b_T12b,N7,arxiv_agg_020,aggregate_cross_paper,B,0.5,0.7278067058247807,0.5,0.5759355686082602
N7_E10b_T12b,N7,arxiv_agg_021,aggregate_cross_paper,B,0.8,0.0,0.0,0.26666666666666666
N7_E10b_T12b,N7,arxiv_agg_022,aggregate_cross_paper,B,0.5714285714285714,0.6224343521005853,0.5,0.5646209745097189
N7_E10b_T12b,N7,arxiv_agg_023,aggregate_cross_paper,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_agg_024,aggregate_cross_paper,B,1.0,0.6701605932874545,0.5,0.7233868644291515
N7_E10b_T12b,N7,arxiv_agg_025,aggregate_cross_paper,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_agg_026,aggregate_cross_paper,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_agg_027,aggregate_cross_paper,B,0.8,0.0,0.0,0.26666666666666666
N7_E10b_T12b,N7,arxiv_agg_028,aggregate_cross_paper,B,0.5,0.0,0.0,0.16666666666666666
N7_E10b_T12b,N7,arxiv_agg_029,aggregate_cross_paper,B,1.0,0.5251665736215236,0.5,0.6750555245405079
N7_E10b_T12b,N7,arxiv_agg_030,aggregate_cross_paper,B,0.2,0.6470384506219832,0.0,0.28234615020732773
N7_E10b_T12b,N7,arxiv_agg_031,aggregate_cross_paper,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_agg_032,aggregate_cross_paper,B,1.0,0.7235643779102358,0.5,0.7411881259700785
N7_E10b_T12b,N7,arxiv_edge_000,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_edge_001,edge_multihop,B,0.3333333333333333,0.6033814940741661,0.0,0.3122382758024998
N7_E10b_T12b,N7,arxiv_edge_002,edge_multihop,B,0.25,0.7659452093243649,0.0,0.3386484031081216
N7_E10b_T12b,N7,arxiv_edge_003,edge_multihop,B,1.0,0.7593627254089937,0.0,0.5864542418029979
N7_E10b_T12b,N7,arxiv_edge_004,edge_multihop,B,0.4444444444444444,0.6292960040323452,0.0,0.35791348282559654
N7_E10b_T12b,N7,arxiv_edge_005,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_edge_006,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_edge_007,edge_multihop,B,0.5,0.6673686934311206,0.0,0.38912289781037357
N7_E10b_T12b,N7,arxiv_edge_008,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_edge_009,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_edge_010,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_edge_011,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_edge_012,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_edge_013,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_edge_014,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_edge_015,edge_multihop,B,0.3333333333333333,0.0,1.0,0.4444444444444444
N7_E10b_T12b,N7,arxiv_edge_016,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_edge_017,edge_multihop,B,0.25,0.5664775729573012,0.0,0.2721591909857671
N7_E10b_T12b,N7,arxiv_edge_018,edge_multihop,B,1.0,0.6072722130087822,0.0,0.5357574043362607
N7_E10b_T12b,N7,arxiv_edge_019,edge_multihop,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12b,N7,arxiv_edge_020,edge_multihop,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12b,N7,arxiv_edge_021,edge_multihop,B,0.6,0.0,0.0,0.19999999999999998
N7_E10b_T12b,N7,arxiv_edge_022,edge_multihop,B,0.14285714285714285,0.7281926917373086,0.0,0.2903499448648172
N7_E10b_T12b,N7,arxiv_edge_023,edge_multihop,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12b,N7,arxiv_edge_024,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_edge_025,edge_multihop,B,0.42857142857142855,0.8214844142810538,0.0,0.41668528095082746
N7_E10b_T12b,N7,arxiv_edge_026,edge_multihop,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10b_T12b,N7,arxiv_edge_027,edge_multihop,B,0.8571428571428571,0.0,0.0,0.2857142857142857
N7_E10b_T12b,N7,arxiv_edge_028,edge_multihop,B,0.75,0.0,0.0,0.25
N7_E10b_T12b,N7,arxiv_edge_029,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_edge_030,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_edge_031,edge_multihop,B,1.0,0.0,0.0,0.3333333333333333
N7_E10b_T12b,N7,arxiv_edge_032,edge_multihop,B,0.8,0.0,0.0,0.26666666666666666
N7_E10b_T12b,N7,arxiv_edge_033,edge_multihop,B,1.0,0.7709367640566175,0.0,0.5903122546855392
N7_E10c_T12a,N7,arxiv_sh_000,single_specific,B,0.0,0.0,1.0,0.3333333333333333
N7_E10c_T12a,N7,arxiv_sh_001,single_specific,B,0.8,0.8850171833125166,0.0,0.5616723944375055
N7_E10c_T12a,N7,arxiv_sh_002,single_specific,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10c_T12a,N7,arxiv_sh_003,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,arxiv_sh_004,single_specific,B,0.0,0.9363266932248594,0.0,0.3121088977416198
N7_E10c_T12a,N7,arxiv_sh_005,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,arxiv_sh_006,single_specific,B,0.5,0.0,0.0,0.16666666666666666
N7_E10c_T12a,N7,arxiv_sh_007,single_specific,B,0.5,0.0,0.0,0.16666666666666666
N7_E10c_T12a,N7,arxiv_sh_008,single_specific,B,0.3333333333333333,0.0,0.0,0.1111111111111111
N7_E10c_T12a,N7,arxiv_sh_009,single_specific,B,0.5,0.0,0.0,0.16666666666666666
N7_E10c_T12a,N7,arxiv_sh_010,single_specific,B,0.5,0.9521356007350832,0.0,0.48404520024502773
N7_E10c_T12a,N7,arxiv_sh_011,single_specific,B,0.5714285714285714,0.9559319264178233,0.75,0.7591201659487982
N7_E10c_T12a,N7,arxiv_sh_012,single_specific,B,0.0,0.0,0.0,0.0
N7_E10c_T12a,N7,arxiv_sh_013,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,arxiv_sh_014,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,arxiv_sh_015,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,arxiv_sh_016,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,arxiv_sh_017,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,arxiv_sh_018,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,arxiv_sh_019,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,arxiv_sh_020,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,arxiv_sh_021,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,arxiv_sh_022,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,arxiv_sh_023,single_specific,B,1.0,0.8318026389935977,1.0,0.943934212997866
N7_E10c_T12a,N7,arxiv_sh_024,single_specific,B,0.5,0.0,0.0,0.16666666666666666
N7_E10c_T12a,N7,arxiv_sh_025,single_specific,B,0.2,0.8549044068966992,0.0,0.35163480229889976
N7_E10c_T12a,N7,arxiv_sh_026,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,arxiv_sh_027,single_specific,B,0.5,0.0,0.0,0.16666666666666666
N7_E10c_T12a,N7,arxiv_sh_028,single_specific,B,0.5,0.0,0.0,0.16666666666666666
N7_E10c_T12a,N7,arxiv_sh_029,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,arxiv_sh_030,single_specific,B,0.75,0.0,0.0,0.25
N7_E10c_T12a,N7,arxiv_sh_031,single_specific,B,0.6666666666666666,0.9668504686888894,0.0,0.5445057117851854
N7_E10c_T12a,N7,arxiv_sh_032,single_specific,B,1.0,0.0,0.0,0.3333333333333333
N7_E10c_T12a,N7,arxiv_sh_033,single_specific,B,1.0,0.8562972486460659,0.0,0.6187657495486887
N7_E10c_T12a,N7,arxiv_sh_034,single_specific,B,0.6666666666666666,0.0,0.0,0.2222222222222222
N7_E10c_T12a,N7,arxiv_agg_000,aggregate_cross_paper,B,0.8571428571428571,0.6896082344551698,1.0,0.8489170305326756
N7_E10c_T12a,N7,arxiv_agg_001,aggregate_cross_paper,B,0.8,0.0,0.0,0.26666666666666666
N7_E10c_T12a,N7,arxiv_agg_002,aggregate_cross_paper,B,0.1111111111111111,0.7173708766559113,0.0,0.27616066258900746
N7_E10c_T12a,N7,arxiv_agg_003,aggregate_cross_paper,B,0.6666666666666666,0.7897957842802837,0.0,0.4854874836489835
N7_E10c_T12a,N7,arxiv_agg_004,aggregate_cross_paper,B,0.625,0.7595647411571896,0.5,0.6281882470523965
