variant,node_type,question_id,question_subtype,split,faithfulness,answer_relevance,context_relevance,composite,wall_time_seconds
N7_E10b_T12a,N7,history_agg_009,aggregate_cross_paper,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_agg_010,aggregate_cross_paper,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_agg_011,aggregate_cross_paper,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_agg_012,aggregate_cross_paper,train,0.75,0.0,0.0,0.25,376.1677050590515
N7_E10b_T12a,N7,history_agg_013,aggregate_cross_paper,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_agg_014,aggregate_cross_paper,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_agg_015,aggregate_cross_paper,train,0.6,0.0,0.0,0.1999999999999999,376.1677050590515
N7_E10b_T12a,N7,history_agg_016,aggregate_cross_paper,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_agg_017,aggregate_cross_paper,train,0.25,0.0,0.0,0.0833333333333333,376.1677050590515
N7_E10b_T12a,N7,history_agg_018,aggregate_cross_paper,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_agg_019,aggregate_cross_paper,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_agg_020,aggregate_cross_paper,test,0.6666666666666666,0.7538492688443029,0.75,0.7235053118369899,376.1677050590515
N7_E10b_T12a,N7,history_agg_021,aggregate_cross_paper,train,0.2,0.8697188122534808,0.0,0.356572937417827,376.1677050590515
N7_E10b_T12a,N7,history_agg_022,aggregate_cross_paper,test,1.0,0.727878660395225,0.0,0.575959553465075,376.1677050590515
N7_E10b_T12a,N7,history_agg_023,aggregate_cross_paper,test,0.75,0.0,0.0,0.25,376.1677050590515
N7_E10b_T12a,N7,history_agg_024,aggregate_cross_paper,train,0.2857142857142857,0.8042521426292508,0.0,0.3633221427811788,376.1677050590515
N7_E10b_T12a,N7,history_agg_025,aggregate_cross_paper,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_agg_026,aggregate_cross_paper,train,0.625,0.9348109097750724,0.5,0.6866036365916908,376.1677050590515
N7_E10b_T12a,N7,history_agg_027,aggregate_cross_paper,test,0.7777777777777778,0.8202719348324029,0.0,0.5326832375367269,376.1677050590515
N7_E10b_T12a,N7,history_agg_028,aggregate_cross_paper,test,0.8888888888888888,0.656393778343284,0.0,0.5150942224107243,376.1677050590515
N7_E10b_T12a,N7,history_agg_029,aggregate_cross_paper,test,0.2857142857142857,0.7499074642880662,0.0,0.3452072500007839,376.1677050590515
N7_E10b_T12a,N7,history_agg_030,aggregate_cross_paper,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_agg_031,aggregate_cross_paper,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_agg_032,aggregate_cross_paper,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_edge_000,edge_multihop,train,0.75,0.0,0.0,0.25,376.1677050590515
N7_E10b_T12a,N7,history_edge_001,edge_multihop,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_edge_002,edge_multihop,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_edge_003,edge_multihop,test,0.6666666666666666,0.0,0.0,0.2222222222222222,376.1677050590515
N7_E10b_T12a,N7,history_edge_004,edge_multihop,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_edge_005,edge_multihop,test,0.6666666666666666,0.0,0.0,0.2222222222222222,376.1677050590515
N7_E10b_T12a,N7,history_edge_006,edge_multihop,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_edge_007,edge_multihop,test,1.0,0.7585597070150166,0.0,0.5861865690050055,376.1677050590515
N7_E10b_T12a,N7,history_edge_008,edge_multihop,test,0.6,0.8587185639853631,0.25,0.5695728546617876,376.1677050590515
N7_E10b_T12a,N7,history_edge_009,edge_multihop,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_edge_010,edge_multihop,train,0.2,0.8411771218868779,0.0,0.3470590406289593,376.1677050590515
N7_E10b_T12a,N7,history_edge_011,edge_multihop,train,1.0,0.590690384718393,0.0,0.5302301282394644,376.1677050590515
N7_E10b_T12a,N7,history_edge_012,edge_multihop,train,1.0,0.8068486546364243,0.0,0.6022828848788081,376.1677050590515
N7_E10b_T12a,N7,history_edge_013,edge_multihop,test,1.0,0.0,0.5,0.5,376.1677050590515
N7_E10b_T12a,N7,history_edge_014,edge_multihop,test,1.0,0.7502947571807826,0.0,0.5834315857269275,376.1677050590515
N7_E10b_T12a,N7,history_edge_015,edge_multihop,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_edge_016,edge_multihop,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_edge_017,edge_multihop,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_edge_018,edge_multihop,train,1.0,0.8506883572965122,0.0,0.6168961190988375,376.1677050590515
N7_E10b_T12a,N7,history_edge_019,edge_multihop,train,1.0,0.9076397459322626,0.0,0.6358799153107543,376.1677050590515
N7_E10b_T12a,N7,history_edge_020,edge_multihop,test,0.0,0.9074124792038188,0.0,0.3024708264012729,376.1677050590515
N7_E10b_T12a,N7,history_edge_021,edge_multihop,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_edge_022,edge_multihop,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_edge_023,edge_multihop,train,0.0,0.7867019170915779,1.0,0.5955673056971926,376.1677050590515
N7_E10b_T12a,N7,history_edge_024,edge_multihop,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_edge_025,edge_multihop,test,0.0,0.8196762477946569,0.0,0.2732254159315523,376.1677050590515
N7_E10b_T12a,N7,history_edge_026,edge_multihop,train,0.0,0.9430712484265152,0.0,0.3143570828088384,376.1677050590515
N7_E10b_T12a,N7,history_edge_027,edge_multihop,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_edge_028,edge_multihop,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_edge_029,edge_multihop,train,0.3571428571428571,0.88085152809989,0.25,0.495998128414249,376.1677050590515
N7_E10b_T12a,N7,history_edge_030,edge_multihop,test,1.0,0.8158753054437637,0.0,0.6052917684812545,376.1677050590515
N7_E10b_T12a,N7,history_edge_031,edge_multihop,train,1.0,0.8730155579050844,0.0,0.6243385193016948,376.1677050590515
N7_E10b_T12a,N7,history_edge_032,edge_multihop,train,0.8,0.9294924048085904,0.0,0.5764974682695301,376.1677050590515
N7_E10b_T12a,N7,history_edge_033,edge_multihop,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_sh_035,single_specific,test,0.6666666666666666,1.0000000000000002,1.0,0.888888888888889,376.1677050590515
N7_E10b_T12a,N7,history_sh_036,single_specific,train,1.0,0.5601930086481736,0.0,0.5200643362160579,376.1677050590515
N7_E10b_T12a,N7,history_sh_037,single_specific,train,0.5,0.0,0.0,0.1666666666666666,376.1677050590515
N7_E10b_T12a,N7,history_sh_038,single_specific,test,0.0,1.0000000000000002,0.0,0.3333333333333334,376.1677050590515
N7_E10b_T12a,N7,history_sh_039,single_specific,train,0.5,0.0,0.0,0.1666666666666666,376.1677050590515
N7_E10b_T12a,N7,history_sh_040,single_specific,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_sh_041,single_specific,test,1.0,0.9632854544986246,1.0,0.987761818166208,376.1677050590515
N7_E10b_T12a,N7,history_sh_042,single_specific,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_sh_043,single_specific,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_sh_044,single_specific,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_sh_045,single_specific,train,1.0,0.928342348742082,1.0,0.9761141162473608,376.1677050590515
N7_E10b_T12a,N7,history_sh_046,single_specific,test,0.3333333333333333,0.0,0.0,0.1111111111111111,376.1677050590515
N7_E10b_T12a,N7,history_sh_047,single_specific,train,0.6666666666666666,0.0,0.0,0.2222222222222222,376.1677050590515
N7_E10b_T12a,N7,history_sh_048,single_specific,train,1.0,0.4033363182591238,0.0,0.4677787727530413,376.1677050590515
N7_E10b_T12a,N7,history_sh_049,single_specific,train,1.0,0.7591743366528991,1.0,0.9197247788842996,376.1677050590515
N7_E10b_T12a,N7,history_sh_050,single_specific,test,1.0,0.7135030194893807,0.75,0.8211676731631269,376.1677050590515
N7_E10b_T12a,N7,history_sh_051,single_specific,test,1.0,0.9287579166420208,1.0,0.9762526388806736,376.1677050590515
N7_E10b_T12a,N7,history_sh_052,single_specific,train,0.5,0.8546317007584134,0.0,0.4515439002528045,376.1677050590515
N7_E10b_T12a,N7,history_sh_053,single_specific,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_sh_054,single_specific,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_sh_055,single_specific,train,1.0,0.7561414222414707,0.0,0.5853804740804902,376.1677050590515
N7_E10b_T12a,N7,history_sh_056,single_specific,test,0.3333333333333333,0.7955536789165206,1.0,0.7096290040832848,376.1677050590515
N7_E10b_T12a,N7,history_sh_057,single_specific,test,1.0,0.8848587838070725,1.0,0.9616195946023576,376.1677050590515
N7_E10b_T12a,N7,history_sh_058,single_specific,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_sh_059,single_specific,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_sh_060,single_specific,train,0.6666666666666666,0.0,0.0,0.2222222222222222,376.1677050590515
N7_E10b_T12a,N7,history_sh_061,single_specific,test,1.0,0.7745882779782403,1.0,0.92486275932608,376.1677050590515
N7_E10b_T12a,N7,history_sh_062,single_specific,test,1.0,0.5915337269522025,1.0,0.8638445756507341,376.1677050590515
N7_E10b_T12a,N7,history_sh_063,single_specific,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_sh_064,single_specific,train,1.0,0.9414207711033216,1.0,0.9804735903677738,376.1677050590515
N7_E10b_T12a,N7,history_sh_065,single_specific,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_sh_066,single_specific,test,0.0,0.0,0.0,0.0,376.1677050590515
N7_E10b_T12a,N7,history_sh_067,single_specific,train,1.0,0.8621437509838304,1.0,0.95404791699461,376.1677050590515
N7_E10b_T12a,N7,history_sh_068,single_specific,train,0.0,0.0,1.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_sh_069,single_specific,test,0.6666666666666666,0.0,0.0,0.2222222222222222,376.1677050590515
N7_E10b_T12a,N7,history_sh_070,single_specific,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_sh_071,single_specific,train,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_sh_072,single_specific,test,1.0,0.0,0.0,0.3333333333333333,376.1677050590515
N7_E10b_T12a,N7,history_sh_073,single_specific,test,0.5,0.9999995347493394,0.0,0.4999998449164464,376.1677050590515
N7_E10b_T12a,N7,history_sh_074,single_specific,train,1.0,0.9597019895883516,1.0,0.9865673298627838,376.1677050590515
N7_E10b_T12a,N7,history_sh_075,single_specific,train,0.3333333333333333,0.0,0.0,0.1111111111111111,376.1677050590515
N7_E10b_T12a,N7,history_sh_076,single_specific,test,1.0,0.9494295397590466,0.5,0.8164765132530155,376.1677050590515
N7_E10b_T12a,N7,history_sh_077,single_specific,test,1.0,0.9999999999999998,0.0,0.6666666666666666,376.1677050590515
N7_E10b_T12a,N7,history_sh_078,single_specific,test,0.6666666666666666,0.6968651623500894,1.0,0.7878439430055854,376.1677050590515
N7_E10b_T12a,N7,history_sh_079,single_specific,train,1.0,0.8212200070916725,1.0,0.9404066690305576,376.1677050590515
N7_E10b_T12a,N7,history_sh_080,single_specific,train,0.6666666666666666,0.0,0.0,0.2222222222222222,376.1677050590515
N7_E10b_T12a,N7,history_sh_081,single_specific,train,1.0,0.8228028388974954,1.0,0.9409342796324984,376.1677050590515
N7_E10b_T12a,N7,history_sh_082,single_specific,train,1.0,0.8823998101395856,0.0,0.6274666033798618,376.1677050590515
N7_E10b_T12b,N7,history_sh_000,single_specific,test,0.6666666666666666,0.0,0.0,0.2222222222222222,365.1137297153473
N7_E10b_T12b,N7,history_sh_001,single_specific,train,1.0,0.962199249360824,0.0,0.654066416453608,365.1137297153473
N7_E10b_T12b,N7,history_sh_002,single_specific,test,1.0,0.0,1.0,0.6666666666666666,365.1137297153473
N7_E10b_T12b,N7,history_sh_003,single_specific,test,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_sh_004,single_specific,test,1.0,0.7585645737025656,0.0,0.5861881912341885,365.1137297153473
N7_E10b_T12b,N7,history_sh_005,single_specific,test,1.0,0.8242624714596939,0.0,0.6080874904865646,365.1137297153473
N7_E10b_T12b,N7,history_sh_006,single_specific,train,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_sh_007,single_specific,train,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_sh_008,single_specific,test,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_sh_009,single_specific,train,1.0,0.846597267445401,1.0,0.9488657558151335,365.1137297153473
N7_E10b_T12b,N7,history_sh_010,single_specific,test,0.6666666666666666,0.0,0.0,0.2222222222222222,365.1137297153473
N7_E10b_T12b,N7,history_sh_011,single_specific,train,1.0,0.710794156156354,0.0,0.5702647187187847,365.1137297153473
N7_E10b_T12b,N7,history_sh_012,single_specific,test,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_sh_013,single_specific,test,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_sh_014,single_specific,test,0.5,0.0,0.0,0.1666666666666666,365.1137297153473
N7_E10b_T12b,N7,history_sh_015,single_specific,train,1.0,0.5694881037764304,0.0,0.5231627012588101,365.1137297153473
N7_E10b_T12b,N7,history_sh_016,single_specific,train,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_sh_017,single_specific,train,0.0,0.0,0.5,0.1666666666666666,365.1137297153473
N7_E10b_T12b,N7,history_sh_018,single_specific,train,0.6666666666666666,0.9083572844479936,0.0,0.5250079837048868,365.1137297153473
N7_E10b_T12b,N7,history_sh_019,single_specific,test,1.0,0.8807986317660099,0.0,0.6269328772553366,365.1137297153473
N7_E10b_T12b,N7,history_sh_020,single_specific,train,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_sh_021,single_specific,train,0.5,0.8450146746417952,1.0,0.7816715582139317,365.1137297153473
N7_E10b_T12b,N7,history_sh_022,single_specific,test,0.5,0.7928757157098438,0.0,0.4309585719032813,365.1137297153473
N7_E10b_T12b,N7,history_sh_023,single_specific,train,1.0,0.9372459452290176,0.0,0.6457486484096725,365.1137297153473
N7_E10b_T12b,N7,history_sh_024,single_specific,test,1.0,0.856805257226119,1.0,0.9522684190753732,365.1137297153473
N7_E10b_T12b,N7,history_sh_025,single_specific,train,0.0,0.9999501823488892,1.0,0.6666500607829632,365.1137297153473
N7_E10b_T12b,N7,history_sh_026,single_specific,test,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_sh_027,single_specific,test,1.0,0.8813907950649608,1.0,0.9604635983549868,365.1137297153473
N7_E10b_T12b,N7,history_sh_028,single_specific,test,0.5,0.0,0.0,0.1666666666666666,365.1137297153473
N7_E10b_T12b,N7,history_sh_029,single_specific,test,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_sh_030,single_specific,train,1.0,0.8452920358879232,0.0,0.6150973452959744,365.1137297153473
N7_E10b_T12b,N7,history_sh_031,single_specific,test,1.0,0.9005695617930247,0.0,0.6335231872643415,365.1137297153473
N7_E10b_T12b,N7,history_sh_032,single_specific,test,1.0,0.9999997559133929,1.0,0.9999999186377976,365.1137297153473
N7_E10b_T12b,N7,history_sh_033,single_specific,train,1.0,0.8812919009216417,0.0,0.6270973003072139,365.1137297153473
N7_E10b_T12b,N7,history_sh_034,single_specific,train,0.0,0.6930102225761096,0.0,0.2310034075253698,365.1137297153473
N7_E10b_T12b,N7,history_agg_000,aggregate_cross_paper,train,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_agg_001,aggregate_cross_paper,test,0.6,0.0,0.0,0.1999999999999999,365.1137297153473
N7_E10b_T12b,N7,history_agg_002,aggregate_cross_paper,test,0.5714285714285714,0.0,0.0,0.1904761904761904,365.1137297153473
N7_E10b_T12b,N7,history_agg_003,aggregate_cross_paper,test,0.75,0.0,0.0,0.25,365.1137297153473
N7_E10b_T12b,N7,history_agg_004,aggregate_cross_paper,train,0.2222222222222222,0.7601391297817687,0.0,0.3274537840013303,365.1137297153473
N7_E10b_T12b,N7,history_agg_005,aggregate_cross_paper,train,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_agg_006,aggregate_cross_paper,test,0.5714285714285714,0.8252785314606891,0.0,0.4655690342964201,365.1137297153473
N7_E10b_T12b,N7,history_agg_007,aggregate_cross_paper,test,0.1666666666666666,0.8932425711277218,0.25,0.4366364125981294,365.1137297153473
N7_E10b_T12b,N7,history_agg_008,aggregate_cross_paper,train,1.0,0.0,0.5,0.5,365.1137297153473
N7_E10b_T12b,N7,history_agg_009,aggregate_cross_paper,train,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_agg_010,aggregate_cross_paper,test,0.8,0.0,0.0,0.2666666666666666,365.1137297153473
N7_E10b_T12b,N7,history_agg_011,aggregate_cross_paper,train,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_agg_012,aggregate_cross_paper,train,0.75,0.0,0.0,0.25,365.1137297153473
N7_E10b_T12b,N7,history_agg_013,aggregate_cross_paper,train,1.0,0.7673373715033732,0.0,0.5891124571677911,365.1137297153473
N7_E10b_T12b,N7,history_agg_014,aggregate_cross_paper,test,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_agg_015,aggregate_cross_paper,train,0.6,0.0,0.0,0.1999999999999999,365.1137297153473
N7_E10b_T12b,N7,history_agg_016,aggregate_cross_paper,train,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_agg_017,aggregate_cross_paper,train,0.25,0.0,0.0,0.0833333333333333,365.1137297153473
N7_E10b_T12b,N7,history_agg_018,aggregate_cross_paper,test,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_agg_019,aggregate_cross_paper,train,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_agg_020,aggregate_cross_paper,test,0.3333333333333333,0.7538492688443029,0.5,0.5290608673925454,365.1137297153473
N7_E10b_T12b,N7,history_agg_021,aggregate_cross_paper,train,0.2,0.8743520380222529,0.0,0.3581173460074176,365.1137297153473
N7_E10b_T12b,N7,history_agg_022,aggregate_cross_paper,test,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_agg_023,aggregate_cross_paper,test,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_agg_024,aggregate_cross_paper,train,0.5,0.8096059174755595,0.0,0.4365353058251864,365.1137297153473
N7_E10b_T12b,N7,history_agg_025,aggregate_cross_paper,test,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_agg_026,aggregate_cross_paper,train,0.625,0.934798635130609,0.5,0.6865995450435364,365.1137297153473
N7_E10b_T12b,N7,history_agg_027,aggregate_cross_paper,test,0.5,0.866206668380781,0.0,0.4554022227935936,365.1137297153473
N7_E10b_T12b,N7,history_agg_028,aggregate_cross_paper,test,0.2,0.7983683058659702,0.0,0.3327894352886567,365.1137297153473
N7_E10b_T12b,N7,history_agg_029,aggregate_cross_paper,test,0.3333333333333333,0.7499074642880662,0.0,0.3610802658737999,365.1137297153473
N7_E10b_T12b,N7,history_agg_030,aggregate_cross_paper,test,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_agg_031,aggregate_cross_paper,train,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_agg_032,aggregate_cross_paper,test,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_edge_000,edge_multihop,train,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_edge_001,edge_multihop,test,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_edge_002,edge_multihop,test,0.8,0.0,0.0,0.2666666666666666,365.1137297153473
N7_E10b_T12b,N7,history_edge_003,edge_multihop,test,0.6666666666666666,0.0,0.0,0.2222222222222222,365.1137297153473
N7_E10b_T12b,N7,history_edge_004,edge_multihop,train,1.0,0.0,0.0,0.3333333333333333,365.1137297153473
N7_E10b_T12b,N7,history_edge_005,edge_multihop,test,0.6666666666666666,0.0,0.0,0.2222222222222222,365.1137297153473
