variant,node_type,question_id,question_subtype,split,faithfulness,answer_relevance,context_relevance,composite,wall_time_seconds
N7_E10b_T12a,N7,electronics_agg_004,aggregate_cross_paper,train,0.2,0.3389249434430101,1.0,0.51297498114767,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_005,aggregate_cross_paper,train,1.0,0.78985634394113,1.0,0.9299521146470434,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_006,aggregate_cross_paper,test,0.6666666666666666,0.7774041526162628,1.0,0.8146902730943099,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_007,aggregate_cross_paper,train,0.8,0.7450772424528672,1.0,0.8483590808176223,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_008,aggregate_cross_paper,test,0.6666666666666666,0.7883365322849482,0.5,0.6516677329838716,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_009,aggregate_cross_paper,train,0.5,0.7433515606558309,0.75,0.6644505202186103,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_010,aggregate_cross_paper,train,0.75,0.8680814601826591,1.0,0.8726938200608864,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_011,aggregate_cross_paper,train,0.6,0.8015482051273455,1.0,0.8005160683757818,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_012,aggregate_cross_paper,train,0.5,0.7921936916411187,0.5,0.5973978972137063,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_013,aggregate_cross_paper,train,1.0,0.8101364914453327,1.0,0.9367121638151108,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_014,aggregate_cross_paper,test,0.0,0.8491517744425995,1.0,0.6163839248141998,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_015,aggregate_cross_paper,train,0.8,0.8805229133634564,1.0,0.8935076377878189,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_016,aggregate_cross_paper,train,1.0,0.7865651103804465,0.75,0.8455217034601489,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_017,aggregate_cross_paper,test,0.5,0.592316763882875,1.0,0.6974389212942916,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_018,aggregate_cross_paper,train,0.5714285714285714,0.4574758407237336,1.0,0.676301470717435,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_019,aggregate_cross_paper,train,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_020,aggregate_cross_paper,test,0.5,0.6402536190475753,0.75,0.6300845396825251,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_021,aggregate_cross_paper,test,0.4,0.4619263783460745,1.0,0.6206421261153582,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_022,aggregate_cross_paper,train,0.8,0.9389785142823168,1.0,0.9129928380941056,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_023,aggregate_cross_paper,test,0.5555555555555556,0.3596065886233959,1.0,0.6383873813929838,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_024,aggregate_cross_paper,test,0.5714285714285714,0.8312059470443002,1.0,0.8008781728242905,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_025,aggregate_cross_paper,train,0.8,0.8439162313297633,1.0,0.8813054104432544,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_026,aggregate_cross_paper,train,1.0,0.7430895855287383,1.0,0.914363195176246,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_027,aggregate_cross_paper,train,0.5,0.7052784317004784,1.0,0.7350928105668261,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_028,aggregate_cross_paper,train,0.4444444444444444,0.7934060004829466,1.0,0.7459501483091303,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_029,aggregate_cross_paper,test,0.4,0.7933516396388836,1.0,0.7311172132129612,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_030,aggregate_cross_paper,train,0.75,0.4495757381984924,1.0,0.7331919127328308,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_031,aggregate_cross_paper,train,0.5714285714285714,0.8301522166374294,0.75,0.7171935960220003,409.6762220859528
N7_E10b_T12a,N7,electronics_agg_032,aggregate_cross_paper,test,0.7142857142857143,0.7954149333746584,0.5,0.6699002158867909,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_000,edge_multihop,test,0.5,0.8618723248531791,0.0,0.4539574416177263,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_001,edge_multihop,test,0.6,0.9056292910053332,0.5,0.6685430970017777,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_002,edge_multihop,test,0.3333333333333333,0.0,0.0,0.1111111111111111,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_003,edge_multihop,test,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_004,edge_multihop,test,1.0,0.8792837414878986,0.25,0.7097612471626329,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_005,edge_multihop,train,0.75,0.0,0.0,0.25,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_006,edge_multihop,test,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_007,edge_multihop,test,1.0,0.8125935882649041,0.25,0.6875311960883014,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_008,edge_multihop,test,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_009,edge_multihop,train,0.8,0.7689527956226409,0.0,0.522984265207547,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_010,edge_multihop,train,0.75,0.0,0.0,0.25,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_011,edge_multihop,test,1.0,0.875671782128323,0.0,0.6252239273761077,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_012,edge_multihop,test,1.0,0.926882843590312,1.0,0.975627614530104,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_013,edge_multihop,test,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_014,edge_multihop,test,0.6666666666666666,0.0,0.0,0.2222222222222222,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_015,edge_multihop,train,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_016,edge_multihop,train,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_017,edge_multihop,train,0.75,0.6753779773183618,0.5,0.6417926591061206,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_018,edge_multihop,train,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_019,edge_multihop,train,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_020,edge_multihop,train,0.6,0.8150503379995765,0.0,0.4716834459998588,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_021,edge_multihop,test,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_022,edge_multihop,test,0.8333333333333334,0.7825665744153474,0.0,0.5386333025828937,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_023,edge_multihop,train,0.8571428571428571,0.8477460576773647,0.0,0.5682963049400739,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_024,edge_multihop,train,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_025,edge_multihop,train,0.6666666666666666,0.8092154115308183,1.0,0.8252940260658282,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_026,edge_multihop,test,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_027,edge_multihop,test,0.7142857142857143,0.8987058251613952,0.75,0.7876638464823698,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_028,edge_multihop,test,1.0,0.8877445121748191,1.0,0.962581504058273,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_029,edge_multihop,train,0.3333333333333333,0.0,0.0,0.1111111111111111,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_030,edge_multihop,train,1.0,0.0,0.25,0.4166666666666667,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_031,edge_multihop,test,1.0,0.6002199855028777,0.0,0.5334066618342925,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_032,edge_multihop,test,0.6,0.6787015609455956,0.0,0.4262338536485319,409.6762220859528
N7_E10b_T12a,N7,electronics_edge_033,edge_multihop,test,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_035,single_specific,test,1.0,0.9452606791945892,1.0,0.9817535597315298,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_036,single_specific,train,0.75,0.7948988588335496,1.0,0.8482996196111832,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_037,single_specific,test,1.0,0.3975662267238833,1.0,0.7991887422412945,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_038,single_specific,test,1.0,0.9432742000319896,1.0,0.9810914000106632,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_039,single_specific,test,1.0,1.0000000000000002,1.0,1.0,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_040,single_specific,train,0.25,0.737718895366607,0.5,0.4959062984555356,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_041,single_specific,test,0.25,0.0,0.0,0.0833333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_042,single_specific,train,1.0,0.9999996361035548,1.0,0.9999998787011848,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_043,single_specific,test,1.0,0.9834177995011842,1.0,0.994472599833728,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_044,single_specific,train,1.0,0.999999604996086,1.0,0.9999998683320288,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_045,single_specific,train,1.0,0.9084093080094954,1.0,0.9694697693364984,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_046,single_specific,train,1.0,0.9790938651866532,1.0,0.9930312883955512,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_047,single_specific,train,0.0,0.7620480537981341,0.0,0.2540160179327114,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_048,single_specific,train,1.0,0.6892332537950884,0.0,0.5630777512650295,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_049,single_specific,test,1.0,0.6860846637618654,1.0,0.8953615545872884,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_050,single_specific,train,1.0,1.0,1.0,1.0,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_051,single_specific,test,1.0,0.832727132598906,1.0,0.9442423775329686,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_052,single_specific,test,1.0,0.7870738029125989,1.0,0.9290246009708664,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_053,single_specific,train,0.0,0.0,0.0,0.0,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_054,single_specific,test,1.0,0.7287397971498966,1.0,0.9095799323832988,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_055,single_specific,test,1.0,1.0000000000000002,1.0,1.0,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_056,single_specific,test,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_057,single_specific,train,1.0,0.9271379062217298,1.0,0.9757126354072432,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_058,single_specific,test,1.0,0.855868803576273,1.0,0.9519562678587578,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_059,single_specific,train,0.6666666666666666,0.7433992892313105,0.5,0.6366886519659923,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_060,single_specific,train,1.0,0.8197691378943016,1.0,0.9399230459647672,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_061,single_specific,train,0.6,0.7042827297383866,0.5,0.6014275765794622,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_062,single_specific,train,1.0,0.7621666523438325,0.0,0.5873888841146108,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_063,single_specific,test,1.0,0.7772091995656163,1.0,0.9257363998552056,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_064,single_specific,test,0.5,0.0,0.0,0.1666666666666666,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_065,single_specific,train,1.0,0.8557127947459472,1.0,0.9519042649153158,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_066,single_specific,test,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_067,single_specific,test,1.0,0.9715818441082528,1.0,0.9905272813694176,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_068,single_specific,test,1.0,0.8795554817739231,1.0,0.9598518272579742,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_069,single_specific,test,1.0,0.7142876199793765,1.0,0.9047625399931256,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_070,single_specific,test,1.0,0.8910553794744209,0.75,0.8803517931581403,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_071,single_specific,train,1.0,0.8430947428474953,1.0,0.9476982476158318,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_072,single_specific,test,1.0,0.9369053240687174,1.0,0.9789684413562392,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_073,single_specific,test,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_074,single_specific,test,0.75,0.6690634600916745,0.5,0.6396878200305581,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_075,single_specific,train,1.0,0.8696473068505381,1.0,0.9565491022835128,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_076,single_specific,test,1.0,0.0,0.0,0.3333333333333333,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_077,single_specific,train,0.3333333333333333,0.8305837749803255,0.0,0.3879723694378862,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_078,single_specific,train,1.0,0.9999995846240108,0.75,0.9166665282080037,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_079,single_specific,test,1.0,0.9872848968810723,1.0,0.9957616322936907,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_080,single_specific,test,1.0,0.8735643278166414,1.0,0.9578547759388804,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_081,single_specific,train,0.5,0.0,1.0,0.5,409.6762220859528
N7_E10b_T12a,N7,electronics_sh_082,single_specific,train,1.0,0.9672054267008368,1.0,0.9890684755669455,409.6762220859528
N7_E10b_T12b,N7,electronics_sh_000,single_specific,test,1.0,0.7634655248055239,0.0,0.5878218416018414,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_001,single_specific,test,1.0,0.8100297835524005,1.0,0.9366765945174668,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_002,single_specific,test,1.0,0.4687065565845057,1.0,0.8229021855281685,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_003,single_specific,train,1.0,0.7869106845437851,1.0,0.9289702281812616,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_004,single_specific,train,1.0,0.8104724738395205,1.0,0.9368241579465068,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_005,single_specific,train,0.5,0.9150929083165196,0.75,0.7216976361055064,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_006,single_specific,train,1.0,0.9450216260455256,1.0,0.9816738753485084,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_007,single_specific,train,0.0,0.7097535394586123,0.0,0.2365845131528707,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_008,single_specific,train,1.0,0.9999995488817828,1.0,0.999999849627261,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_009,single_specific,train,1.0,0.7691907156299168,1.0,0.9230635718766388,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_010,single_specific,test,1.0,0.4957518456775563,0.25,0.5819172818925188,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_011,single_specific,train,1.0,1.0,1.0,1.0,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_012,single_specific,train,1.0,0.9999996869376262,1.0,0.9999998956458754,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_013,single_specific,train,1.0,0.814836735612844,1.0,0.938278911870948,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_014,single_specific,train,0.0,0.9908524204159418,0.5,0.4969508068053139,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_015,single_specific,test,0.5,0.9358853646020396,1.0,0.8119617882006799,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_016,single_specific,test,1.0,0.3975642460928237,1.0,0.7991880820309412,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_017,single_specific,test,1.0,0.8552397936590191,0.5,0.785079931219673,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_018,single_specific,test,1.0,0.971221177047506,1.0,0.9904070590158351,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_019,single_specific,test,1.0,0.9280370065187684,1.0,0.976012335506256,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_020,single_specific,train,0.3333333333333333,0.0,0.75,0.3611111111111111,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_021,single_specific,train,1.0,0.5958147578563165,1.0,0.8652715859521055,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_022,single_specific,test,1.0,0.8897460348389714,1.0,0.9632486782796572,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_023,single_specific,test,0.75,0.876491628097832,1.0,0.875497209365944,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_024,single_specific,test,1.0,0.7613088819526977,0.5,0.7537696273175659,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_025,single_specific,train,0.5,0.9715177096748756,1.0,0.8238392365582919,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_026,single_specific,train,1.0,0.9277304087824364,1.0,0.975910136260812,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_027,single_specific,test,1.0,0.9776840476256532,1.0,0.9925613492085512,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_028,single_specific,train,1.0,1.0,1.0,1.0,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_029,single_specific,test,0.5,0.7829017813955707,0.25,0.5109672604651903,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_030,single_specific,test,0.0,0.0,1.0,0.3333333333333333,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_031,single_specific,test,1.0,0.8743834472917255,0.25,0.7081278157639085,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_032,single_specific,test,1.0,0.7323138069224964,1.0,0.9107712689741656,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_033,single_specific,train,0.6666666666666666,0.9189334873639904,1.0,0.861866718010219,392.42476296424866
N7_E10b_T12b,N7,electronics_sh_034,single_specific,train,1.0,0.9357868591944392,1.0,0.9785956197314798,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_000,aggregate_cross_paper,train,0.875,0.4936409683909761,1.0,0.7895469894636588,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_001,aggregate_cross_paper,test,0.3,0.688273873919217,1.0,0.6627579579730724,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_002,aggregate_cross_paper,test,0.8888888888888888,0.4840112797012268,1.0,0.7909667228633719,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_003,aggregate_cross_paper,test,0.6666666666666666,0.6813014856754172,1.0,0.7826560507806946,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_004,aggregate_cross_paper,train,0.2,0.3380676445030869,1.0,0.5126892148343624,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_005,aggregate_cross_paper,train,1.0,0.7898342712783868,1.0,0.9299447570927956,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_006,aggregate_cross_paper,test,0.6666666666666666,0.7774108586385897,1.0,0.8146925084350854,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_007,aggregate_cross_paper,train,1.0,0.7724110948757325,1.0,0.9241370316252442,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_008,aggregate_cross_paper,test,0.6666666666666666,0.7883180487286046,0.5,0.6516615717984237,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_009,aggregate_cross_paper,train,0.5,0.7433665371854884,1.0,0.7477888457284961,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_010,aggregate_cross_paper,train,0.75,0.7935558789788774,1.0,0.8478519596596258,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_011,aggregate_cross_paper,train,0.6,0.8019921663613668,1.0,0.8006640554537889,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_012,aggregate_cross_paper,train,0.5714285714285714,0.7922132675159276,0.5,0.6212139463148331,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_013,aggregate_cross_paper,train,1.0,0.8101438915295979,1.0,0.936714630509866,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_014,aggregate_cross_paper,test,0.0,0.8491668601104982,1.0,0.6163889533701661,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_015,aggregate_cross_paper,train,0.8,0.8804552627595341,1.0,0.8934850875865115,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_016,aggregate_cross_paper,train,1.0,0.7865777400353058,0.75,0.845525913345102,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_017,aggregate_cross_paper,test,0.5,0.592302204028185,1.0,0.697434068009395,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_018,aggregate_cross_paper,train,0.3333333333333333,0.5485115391418314,1.0,0.6272816241583882,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_019,aggregate_cross_paper,train,1.0,0.0,0.0,0.3333333333333333,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_020,aggregate_cross_paper,test,0.5,0.6396794109103907,0.75,0.6298931369701303,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_021,aggregate_cross_paper,test,0.2,0.4619408411998461,1.0,0.5539802803999487,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_022,aggregate_cross_paper,train,0.75,0.9213156332208342,1.0,0.8904385444069448,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_023,aggregate_cross_paper,test,0.6666666666666666,0.35925885593718,1.0,0.6753085075346155,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_024,aggregate_cross_paper,test,1.0,0.8312059470443003,1.0,0.9437353156814337,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_025,aggregate_cross_paper,train,0.8333333333333334,0.8439172055328668,1.0,0.8924168462887333,392.42476296424866
N7_E10b_T12b,N7,electronics_agg_026,aggregate_cross_paper,train,1.0,0.7430895855287383,1.0,0.914363195176246,392.42476296424866
