variant,node_type,question_id,question_subtype,split,faithfulness,answer_relevance,context_relevance,composite,wall_time_seconds
N7_E10b_T12a,N7,toys_sh_079,single_specific,test,1.0,0.988155740281532,1.0,0.9960519134271774,372.3161458969116
N7_E10b_T12a,N7,toys_sh_080,single_specific,test,0.5,0.0,0.0,0.1666666666666666,372.3161458969116
N7_E10b_T12a,N7,toys_sh_081,single_specific,train,1.0,0.7668102178103742,1.0,0.922270072603458,372.3161458969116
N7_E10b_T12a,N7,toys_sh_082,single_specific,train,0.8,0.0,0.75,0.5166666666666667,372.3161458969116
N7_E10b_T12b,N7,toys_sh_000,single_specific,test,1.0,0.0,0.0,0.3333333333333333,342.63301396369934
N7_E10b_T12b,N7,toys_sh_001,single_specific,test,1.0,0.0,0.0,0.3333333333333333,342.63301396369934
N7_E10b_T12b,N7,toys_sh_002,single_specific,test,1.0,0.0,0.0,0.3333333333333333,342.63301396369934
N7_E10b_T12b,N7,toys_sh_003,single_specific,train,1.0,0.0,0.0,0.3333333333333333,342.63301396369934
N7_E10b_T12b,N7,toys_sh_004,single_specific,train,1.0,0.0,0.0,0.3333333333333333,342.63301396369934
N7_E10b_T12b,N7,toys_sh_005,single_specific,train,1.0,0.0,0.0,0.3333333333333333,342.63301396369934
N7_E10b_T12b,N7,toys_sh_006,single_specific,train,1.0,0.0,0.0,0.3333333333333333,342.63301396369934
N7_E10b_T12b,N7,toys_sh_007,single_specific,train,0.6666666666666666,0.6472981658205709,0.0,0.4379882774957458,342.63301396369934
N7_E10b_T12b,N7,toys_sh_008,single_specific,train,1.0,0.9233119506251896,1.0,0.9744373168750632,342.63301396369934
N7_E10b_T12b,N7,toys_sh_009,single_specific,train,1.0,0.9509468076827692,1.0,0.9836489358942564,342.63301396369934
N7_E10b_T12b,N7,toys_sh_010,single_specific,test,1.0,0.9999996612716304,1.0,0.9999998870905435,342.63301396369934
N7_E10b_T12b,N7,toys_sh_011,single_specific,train,1.0,0.0,0.0,0.3333333333333333,342.63301396369934
N7_E10b_T12b,N7,toys_sh_012,single_specific,train,1.0,0.0,0.0,0.3333333333333333,342.63301396369934
N7_E10b_T12b,N7,toys_sh_013,single_specific,train,1.0,0.6016993638082173,0.0,0.5338997879360724,342.63301396369934
N7_E10b_T12b,N7,toys_sh_014,single_specific,train,1.0,0.9234553175509492,1.0,0.9744851058503164,342.63301396369934
N7_E10b_T12b,N7,toys_sh_015,single_specific,test,1.0,0.9266752360479894,1.0,0.9755584120159964,342.63301396369934
N7_E10b_T12b,N7,toys_sh_016,single_specific,test,1.0,0.8143097690050269,0.0,0.6047699230016756,342.63301396369934
N7_E10b_T12b,N7,toys_sh_017,single_specific,test,0.6666666666666666,0.8351135848749252,1.0,0.8339267505138639,342.63301396369934
N7_E10b_T12b,N7,toys_sh_018,single_specific,test,0.4,0.7039188258757887,0.0,0.3679729419585962,342.63301396369934
N7_E10b_T12b,N7,toys_sh_019,single_specific,test,1.0,0.80180580304646,0.0,0.6006019343488199,342.63301396369934
N7_E10b_T12b,N7,toys_sh_020,single_specific,train,1.0,0.4765621917482059,1.0,0.8255207305827353,342.63301396369934
N7_E10b_T12b,N7,toys_sh_021,single_specific,train,1.0,0.967355816136059,1.0,0.9891186053786865,342.63301396369934
N7_E10b_T12b,N7,toys_sh_022,single_specific,test,1.0,0.9999996225440076,1.0,0.9999998741813356,342.63301396369934
N7_E10b_T12b,N7,toys_sh_023,single_specific,test,1.0,0.9647459145512998,1.0,0.9882486381837666,342.63301396369934
N7_E10b_T12b,N7,toys_sh_024,single_specific,test,1.0,0.0,0.0,0.3333333333333333,342.63301396369934
N7_E10b_T12b,N7,toys_sh_025,single_specific,train,1.0,0.0,0.0,0.3333333333333333,342.63301396369934
N7_E10b_T12b,N7,toys_sh_026,single_specific,train,0.8,0.8929050550981374,0.5,0.7309683516993791,342.63301396369934
N7_E10b_T12b,N7,toys_sh_027,single_specific,test,1.0,0.8675713045218708,1.0,0.9558571015072902,342.63301396369934
N7_E10b_T12b,N7,toys_sh_028,single_specific,train,0.0,0.7998862619820214,0.0,0.2666287539940071,342.63301396369934
N7_E10b_T12b,N7,toys_sh_029,single_specific,test,1.0,0.6425567992542028,0.0,0.5475189330847342,342.63301396369934
N7_E10b_T12b,N7,toys_sh_030,single_specific,test,1.0,0.9562807273280334,1.0,0.9854269091093444,342.63301396369934
N7_E10b_T12b,N7,toys_sh_031,single_specific,test,1.0,0.94920005546204,1.0,0.9830666851540134,342.63301396369934
N7_E10b_T12b,N7,toys_sh_032,single_specific,test,1.0,0.9834494078111544,1.0,0.9944831359370516,342.63301396369934
N7_E10b_T12b,N7,toys_sh_033,single_specific,train,0.5,0.0,0.0,0.1666666666666666,342.63301396369934
N7_E10b_T12b,N7,toys_sh_034,single_specific,train,0.6666666666666666,0.9999996611761418,1.0,0.8888887759476027,342.63301396369934
N7_E10b_T12b,N7,toys_agg_000,aggregate_cross_paper,train,0.6,0.5083553954449137,0.75,0.6194517984816379,342.63301396369934
N7_E10b_T12b,N7,toys_agg_001,aggregate_cross_paper,test,0.25,0.7556018152037299,1.0,0.6685339384012433,342.63301396369934
N7_E10b_T12b,N7,toys_agg_002,aggregate_cross_paper,test,0.5,0.8279402387650988,1.0,0.7759800795883662,342.63301396369934
N7_E10b_T12b,N7,toys_agg_003,aggregate_cross_paper,test,0.75,0.4239764428684286,0.5,0.5579921476228096,342.63301396369934
N7_E10b_T12b,N7,toys_agg_004,aggregate_cross_paper,train,0.6666666666666666,0.6303409675219012,0.0,0.4323358780628559,342.63301396369934
N7_E10b_T12b,N7,toys_agg_005,aggregate_cross_paper,train,0.6,0.8711094946849611,0.75,0.7403698315616537,342.63301396369934
N7_E10b_T12b,N7,toys_agg_006,aggregate_cross_paper,test,0.3333333333333333,0.462025028627812,0.0,0.2651194539870484,342.63301396369934
N7_E10b_T12b,N7,toys_agg_007,aggregate_cross_paper,train,0.25,0.5297549955315343,0.5,0.4265849985105114,342.63301396369934
N7_E10b_T12b,N7,toys_agg_008,aggregate_cross_paper,test,0.6363636363636364,0.6523775998741719,1.0,0.7629137454126028,342.63301396369934
N7_E10b_T12b,N7,toys_agg_009,aggregate_cross_paper,train,0.5,0.4906048350221842,0.25,0.4135349450073947,342.63301396369934
N7_E10b_T12b,N7,toys_agg_010,aggregate_cross_paper,train,0.5,0.485800337979942,1.0,0.661933445993314,342.63301396369934
N7_E10b_T12b,N7,toys_agg_011,aggregate_cross_paper,train,0.5,0.4379071528673864,1.0,0.6459690509557955,342.63301396369934
N7_E10b_T12b,N7,toys_agg_012,aggregate_cross_paper,train,0.75,0.4333535558729741,0.5,0.5611178519576581,342.63301396369934
N7_E10b_T12b,N7,toys_agg_013,aggregate_cross_paper,train,0.5,0.8728914926938781,0.5,0.6242971642312928,342.63301396369934
N7_E10b_T12b,N7,toys_agg_014,aggregate_cross_paper,test,0.0,0.6117305911884264,0.25,0.2872435303961421,342.63301396369934
N7_E10b_T12b,N7,toys_agg_015,aggregate_cross_paper,train,0.75,0.3787187067188035,0.25,0.4595729022396012,342.63301396369934
N7_E10b_T12b,N7,toys_agg_016,aggregate_cross_paper,train,0.8,0.8230717067050252,1.0,0.8743572355683417,342.63301396369934
N7_E10b_T12b,N7,toys_agg_017,aggregate_cross_paper,test,0.5,0.4446575533575269,0.75,0.5648858511191757,342.63301396369934
N7_E10b_T12b,N7,toys_agg_018,aggregate_cross_paper,train,0.5,0.5511836979785695,0.5,0.5170612326595232,342.63301396369934
N7_E10b_T12b,N7,toys_agg_019,aggregate_cross_paper,train,0.4444444444444444,0.5632291602172016,0.5,0.5025578682205487,342.63301396369934
N7_E10b_T12b,N7,toys_agg_020,aggregate_cross_paper,test,0.5,0.8737953477127128,1.0,0.7912651159042375,342.63301396369934
N7_E10b_T12b,N7,toys_agg_021,aggregate_cross_paper,test,0.4,0.6615465284591886,0.0,0.3538488428197295,342.63301396369934
N7_E10b_T12b,N7,toys_agg_022,aggregate_cross_paper,train,1.0,0.3901623509402145,1.0,0.7967207836467383,342.63301396369934
N7_E10b_T12b,N7,toys_agg_023,aggregate_cross_paper,test,0.8888888888888888,0.8220701418208665,0.75,0.8203196769032518,342.63301396369934
N7_E10b_T12b,N7,toys_agg_024,aggregate_cross_paper,test,0.75,0.6728190783740802,0.5,0.6409396927913601,342.63301396369934
N7_E10b_T12b,N7,toys_agg_025,aggregate_cross_paper,train,1.0,0.838348460637142,1.0,0.946116153545714,342.63301396369934
N7_E10b_T12b,N7,toys_agg_026,aggregate_cross_paper,train,0.5,0.4880960480395264,0.5,0.4960320160131755,342.63301396369934
N7_E10b_T12b,N7,toys_agg_027,aggregate_cross_paper,train,0.5,0.4231984235159789,0.25,0.3910661411719929,342.63301396369934
N7_E10b_T12b,N7,toys_agg_028,aggregate_cross_paper,train,0.5,0.8738010134077308,1.0,0.7912670044692436,342.63301396369934
N7_E10b_T12b,N7,toys_agg_029,aggregate_cross_paper,test,1.0,0.0,0.0,0.3333333333333333,342.63301396369934
N7_E10b_T12b,N7,toys_agg_030,aggregate_cross_paper,train,0.6666666666666666,0.6281436673315155,0.75,0.6816034446660607,342.63301396369934
N7_E10b_T12b,N7,toys_agg_031,aggregate_cross_paper,train,0.25,0.7278709497372595,0.5,0.4926236499124198,342.63301396369934
